transaction_id,sales_module_transaction_id,transaction_source,tender_type,store_no,customer_id,sales_associate_no,transaction_type,transaction_date,pos_transaction_no,register_no,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,segmentation_flag_g,segmentation_flag_h,customer_no_flag,total_net_retail,no_transaction_lines,reward_points_flag,total_net_retail_central,exchange_rate,currency_code,posted_date,transaction_time,tender_amount_total,tender_amount_total_central,no_tender_lines
58491163,0,1,CHECK,2,1031,28502,R,12-03-2013 00:00,55730,2,0,0,0,0,0,0,0,0,1,220.07,4,1,220.07,1,USD,13-03-2013 00:00,12-03-2013 00:00,220.07,220.07,1
58491164,0,1,AMEX,9588,4652,49136,S,01-11-2023 00:00,56642,1,0,0,0,0,0,0,0,0,1,376.22,4,1,376.22,1,USD,02-11-2023 00:00,01-11-2023 00:00,376.22,376.22,1
58491165,0,1,MAST,9588,1563,42555,R,11-12-2017 00:00,80962,3,0,0,0,0,0,0,0,0,1,266.99,4,1,266.99,1,USD,12-12-2017 00:00,11-12-2017 00:00,266.99,266.99,1
58491166,0,1,GIFT,9330,2122,22372,S,16-01-2019 00:00,44113,3,0,0,0,0,0,0,0,0,1,95.73,1,1,95.73,1,USD,17-01-2019 00:00,16-01-2019 00:00,95.73,95.73,1
58491167,0,1,VISA,5011,1660,95433,S,02-03-2025 00:00,61954,8,0,0,0,0,0,0,0,0,1,419.0,3,1,419.0,1,USD,03-03-2025 00:00,02-03-2025 00:00,419.0,419.0,1
58491168,0,1,CHECK,1,4597,31529,S,10-03-2014 00:00,59496,10,0,0,0,0,0,0,0,0,1,438.76,4,1,438.76,1,USD,11-03-2014 00:00,10-03-2014 00:00,438.76,438.76,1
58491169,0,1,VISA,1,152,31688,S,25-12-2022 00:00,88740,7,0,0,0,0,0,0,0,0,1,82.59,1,1,82.59,1,USD,26-12-2022 00:00,25-12-2022 00:00,82.59,82.59,1
58491170,0,1,CASH,9330,4349,44716,S,07-04-2025 00:00,87250,7,0,0,0,0,0,0,0,0,1,188.29,4,1,188.29,1,USD,08-04-2025 00:00,07-04-2025 00:00,188.29,188.29,1
58491171,0,1,DISC,9851,2689,36864,S,25-12-2022 00:00,73012,2,0,0,0,0,0,0,0,0,1,274.47,5,1,274.47,1,USD,26-12-2022 00:00,25-12-2022 00:00,274.47,274.47,1
58491172,0,1,AMEX,2,1883,51752,S,01-08-2017 00:00,44820,7,0,0,0,0,0,0,0,0,1,203.62,2,1,203.62,1,USD,02-08-2017 00:00,01-08-2017 00:00,203.62,203.62,1
58491173,0,1,CASH,9451,4464,37514,S,28-03-2023 00:00,40586,4,0,0,0,0,0,0,0,0,1,106.36,2,1,106.36,1,USD,29-03-2023 00:00,28-03-2023 00:00,106.36,106.36,1
58491174,0,1,GIFT,9330,2999,87737,S,13-03-2022 00:00,94286,9,0,0,0,0,0,0,0,0,1,493.26,3,1,493.26,1,USD,14-03-2022 00:00,13-03-2022 00:00,493.26,493.26,1
58491175,0,1,CHECK,5011,2642,91469,R,01-04-2021 00:00,52267,6,0,0,0,0,0,0,0,0,1,163.99,1,1,163.99,1,USD,02-04-2021 00:00,01-04-2021 00:00,163.99,163.99,1
58491176,0,1,AMEX,9422,4389,48070,S,28-01-2021 00:00,10751,7,0,0,0,0,0,0,0,0,1,484.51,2,1,484.51,1,USD,29-01-2021 00:00,28-01-2021 00:00,484.51,484.51,1
58491177,0,1,DISC,1,1565,96242,S,11-08-2020 00:00,14539,10,0,0,0,0,0,0,0,0,1,362.52,5,1,362.52,1,USD,12-08-2020 00:00,11-08-2020 00:00,362.52,362.52,1
58491178,0,1,GIFT,9330,1786,11264,S,30-09-2015 00:00,60854,2,0,0,0,0,0,0,0,0,1,393.42,3,1,393.42,1,USD,01-10-2015 00:00,30-09-2015 00:00,393.42,393.42,1
58491179,0,1,AMEX,9451,4370,85564,S,29-10-2012 00:00,88405,8,0,0,0,0,0,0,0,0,1,435.87,4,1,435.87,1,USD,30-10-2012 00:00,29-10-2012 00:00,435.87,435.87,1
58491180,0,1,MAST,9451,200,79049,S,09-03-2021 00:00,67576,10,0,0,0,0,0,0,0,0,1,480.03,1,1,480.03,1,USD,10-03-2021 00:00,09-03-2021 00:00,480.03,480.03,1
58491181,0,1,DISC,5011,4756,93856,S,16-08-2013 00:00,79142,10,0,0,0,0,0,0,0,0,1,99.34,1,1,99.34,1,USD,17-08-2013 00:00,16-08-2013 00:00,99.34,99.34,1
58491182,0,1,AMEX,9330,3143,90877,R,05-12-2016 00:00,33708,2,0,0,0,0,0,0,0,0,1,431.4,3,1,431.4,1,USD,06-12-2016 00:00,05-12-2016 00:00,431.4,431.4,1
58491183,0,1,VISA,2,290,66436,S,07-10-2020 00:00,18984,5,0,0,0,0,0,0,0,0,1,415.43,5,1,415.43,1,USD,08-10-2020 00:00,07-10-2020 00:00,415.43,415.43,1
58491184,0,1,VISA,9330,2184,15801,R,11-12-2024 00:00,51060,10,0,0,0,0,0,0,0,0,1,212.24,5,1,212.24,1,USD,12-12-2024 00:00,11-12-2024 00:00,212.24,212.24,1
58491185,0,1,CASH,9422,4363,90162,S,26-01-2012 00:00,93237,9,0,0,0,0,0,0,0,0,1,432.91,2,1,432.91,1,USD,27-01-2012 00:00,26-01-2012 00:00,432.91,432.91,1
58491186,0,1,DISC,1,3421,87873,S,22-08-2016 00:00,71049,2,0,0,0,0,0,0,0,0,1,186.95,2,1,186.95,1,USD,23-08-2016 00:00,22-08-2016 00:00,186.95,186.95,1
58491187,0,1,GIFT,9330,3191,85376,S,14-04-2022 00:00,60878,9,0,0,0,0,0,0,0,0,1,240.75,2,1,240.75,1,USD,15-04-2022 00:00,14-04-2022 00:00,240.75,240.75,1
58491188,0,1,CHECK,9851,2009,73633,S,22-02-2023 00:00,11853,5,0,0,0,0,0,0,0,0,1,279.75,5,1,279.75,1,USD,23-02-2023 00:00,22-02-2023 00:00,279.75,279.75,1
58491189,0,1,AMEX,1,3737,23917,R,18-08-2015 00:00,41210,1,0,0,0,0,0,0,0,0,1,262.4,3,1,262.4,1,USD,19-08-2015 00:00,18-08-2015 00:00,262.4,262.4,1
58491190,0,1,CASH,2,3779,23477,R,13-02-2016 00:00,60865,8,0,0,0,0,0,0,0,0,1,410.2,2,1,410.2,1,USD,14-02-2016 00:00,13-02-2016 00:00,410.2,410.2,1
58491191,0,1,CASH,9422,898,93416,S,04-01-2020 00:00,31930,10,0,0,0,0,0,0,0,0,1,122.34,3,1,122.34,1,USD,05-01-2020 00:00,04-01-2020 00:00,122.34,122.34,1
58491192,0,1,AMEX,2,366,70760,S,16-10-2014 00:00,87426,10,0,0,0,0,0,0,0,0,1,223.06,1,1,223.06,1,USD,17-10-2014 00:00,16-10-2014 00:00,223.06,223.06,1
58491193,0,1,CASH,2,3726,74467,S,04-05-2017 00:00,12992,9,0,0,0,0,0,0,0,0,1,430.71,5,1,430.71,1,USD,05-05-2017 00:00,04-05-2017 00:00,430.71,430.71,1
58491194,0,1,GIFT,5011,1538,27504,R,03-10-2024 00:00,32145,3,0,0,0,0,0,0,0,0,1,498.29,1,1,498.29,1,USD,04-10-2024 00:00,03-10-2024 00:00,498.29,498.29,1
58491195,0,1,VISA,9851,1992,57238,S,03-02-2024 00:00,83273,2,0,0,0,0,0,0,0,0,1,102.12,4,1,102.12,1,USD,04-02-2024 00:00,03-02-2024 00:00,102.12,102.12,1
58491196,0,1,AMEX,9851,2678,51469,S,24-12-2019 00:00,46852,2,0,0,0,0,0,0,0,0,1,317.59,5,1,317.59,1,USD,25-12-2019 00:00,24-12-2019 00:00,317.59,317.59,1
58491197,0,1,VISA,2,2991,16395,S,08-06-2015 00:00,98454,6,0,0,0,0,0,0,0,0,1,133.05,1,1,133.05,1,USD,09-06-2015 00:00,08-06-2015 00:00,133.05,133.05,1
58491198,0,1,CHECK,9588,1876,49806,S,03-12-2015 00:00,18359,7,0,0,0,0,0,0,0,0,1,345.8,5,1,345.8,1,USD,04-12-2015 00:00,03-12-2015 00:00,345.8,345.8,1
58491199,0,1,DISC,1,4899,80327,R,24-12-2021 00:00,88419,7,0,0,0,0,0,0,0,0,1,434.88,4,1,434.88,1,USD,25-12-2021 00:00,24-12-2021 00:00,434.88,434.88,1
58491200,0,1,AMEX,9588,1462,12842,R,22-06-2018 00:00,77919,7,0,0,0,0,0,0,0,0,1,153.51,4,1,153.51,1,USD,23-06-2018 00:00,22-06-2018 00:00,153.51,153.51,1
58491201,0,1,GIFT,9588,1993,78988,S,12-08-2023 00:00,57617,8,0,0,0,0,0,0,0,0,1,186.59,5,1,186.59,1,USD,13-08-2023 00:00,12-08-2023 00:00,186.59,186.59,1
58491202,0,1,GIFT,1,4467,92352,R,30-05-2025 00:00,77012,7,0,0,0,0,0,0,0,0,1,234.45,2,1,234.45,1,USD,31-05-2025 00:00,30-05-2025 00:00,234.45,234.45,1
58491203,0,1,DISC,2,512,31297,S,30-11-2024 00:00,95949,10,0,0,0,0,0,0,0,0,1,440.28,5,1,440.28,1,USD,01-12-2024 00:00,30-11-2024 00:00,440.28,440.28,1
58491204,0,1,DISC,5011,2050,48926,S,22-06-2018 00:00,25518,2,0,0,0,0,0,0,0,0,1,205.31,3,1,205.31,1,USD,23-06-2018 00:00,22-06-2018 00:00,205.31,205.31,1
58491205,0,1,CHECK,9851,357,61165,R,26-01-2012 00:00,91641,8,0,0,0,0,0,0,0,0,1,287.13,3,1,287.13,1,USD,27-01-2012 00:00,26-01-2012 00:00,287.13,287.13,1
58491206,0,1,MAST,9451,1833,48833,S,28-01-2018 00:00,65376,1,0,0,0,0,0,0,0,0,1,163.55,4,1,163.55,1,USD,29-01-2018 00:00,28-01-2018 00:00,163.55,163.55,1
58491207,0,1,CASH,5011,823,51073,S,05-10-2021 00:00,24768,8,0,0,0,0,0,0,0,0,1,357.86,1,1,357.86,1,USD,06-10-2021 00:00,05-10-2021 00:00,357.86,357.86,1
58491208,0,1,VISA,9588,57,95517,S,31-12-2019 00:00,97370,8,0,0,0,0,0,0,0,0,1,145.13,4,1,145.13,1,USD,01-01-2020 00:00,31-12-2019 00:00,145.13,145.13,1
58491209,0,1,CASH,9588,3392,76755,S,20-07-2024 00:00,26788,10,0,0,0,0,0,0,0,0,1,123.62,1,1,123.62,1,USD,21-07-2024 00:00,20-07-2024 00:00,123.62,123.62,1
58491210,0,1,CASH,9588,2915,65617,R,24-02-2016 00:00,64698,9,0,0,0,0,0,0,0,0,1,117.83,3,1,117.83,1,USD,25-02-2016 00:00,24-02-2016 00:00,117.83,117.83,1
58491211,0,1,CASH,1,3088,43794,S,14-06-2023 00:00,21618,6,0,0,0,0,0,0,0,0,1,223.37,5,1,223.37,1,USD,15-06-2023 00:00,14-06-2023 00:00,223.37,223.37,1
58491212,0,1,MAST,1,1028,12212,S,05-09-2017 00:00,24047,10,0,0,0,0,0,0,0,0,1,79.56,4,1,79.56,1,USD,06-09-2017 00:00,05-09-2017 00:00,79.56,79.56,1
58491213,0,1,CASH,9851,3606,41232,R,20-05-2021 00:00,12952,5,0,0,0,0,0,0,0,0,1,57.39,2,1,57.39,1,USD,21-05-2021 00:00,20-05-2021 00:00,57.39,57.39,1
58491214,0,1,DISC,5011,2172,21556,R,17-12-2021 00:00,97113,8,0,0,0,0,0,0,0,0,1,146.98,5,1,146.98,1,USD,18-12-2021 00:00,17-12-2021 00:00,146.98,146.98,1
58491215,0,1,CHECK,5011,4801,79028,S,28-04-2022 00:00,23997,3,0,0,0,0,0,0,0,0,1,179.7,1,1,179.7,1,USD,29-04-2022 00:00,28-04-2022 00:00,179.7,179.7,1
58491216,0,1,DISC,5011,3877,70426,S,05-03-2015 00:00,89718,10,0,0,0,0,0,0,0,0,1,342.26,2,1,342.26,1,USD,06-03-2015 00:00,05-03-2015 00:00,342.26,342.26,1
58491217,0,1,AMEX,5011,316,69730,S,02-10-2013 00:00,12518,7,0,0,0,0,0,0,0,0,1,91.14,3,1,91.14,1,USD,03-10-2013 00:00,02-10-2013 00:00,91.14,91.14,1
58491218,0,1,CHECK,9422,199,18054,S,07-12-2023 00:00,24160,7,0,0,0,0,0,0,0,0,1,244.49,2,1,244.49,1,USD,08-12-2023 00:00,07-12-2023 00:00,244.49,244.49,1
58491219,0,1,GIFT,2,1122,79664,S,24-07-2023 00:00,77358,7,0,0,0,0,0,0,0,0,1,274.18,5,1,274.18,1,USD,25-07-2023 00:00,24-07-2023 00:00,274.18,274.18,1
58491220,0,1,AMEX,2,1888,40051,R,25-04-2018 00:00,75595,10,0,0,0,0,0,0,0,0,1,199.01,2,1,199.01,1,USD,26-04-2018 00:00,25-04-2018 00:00,199.01,199.01,1
58491221,0,1,VISA,9851,319,26066,S,27-07-2025 00:00,94673,5,0,0,0,0,0,0,0,0,1,238.91,3,1,238.91,1,USD,28-07-2025 00:00,27-07-2025 00:00,238.91,238.91,1
58491222,0,1,CHECK,9451,4940,92792,R,31-05-2013 00:00,46160,4,0,0,0,0,0,0,0,0,1,165.9,1,1,165.9,1,USD,01-06-2013 00:00,31-05-2013 00:00,165.9,165.9,1
58491223,0,1,CASH,9851,4220,35328,S,15-02-2019 00:00,64105,2,0,0,0,0,0,0,0,0,1,69.39,3,1,69.39,1,USD,16-02-2019 00:00,15-02-2019 00:00,69.39,69.39,1
58491224,0,1,AMEX,9451,4936,56762,S,10-09-2024 00:00,13141,10,0,0,0,0,0,0,0,0,1,398.37,2,1,398.37,1,USD,11-09-2024 00:00,10-09-2024 00:00,398.37,398.37,1
58491225,0,1,AMEX,2,4676,97088,S,11-09-2014 00:00,74703,5,0,0,0,0,0,0,0,0,1,215.86,1,1,215.86,1,USD,12-09-2014 00:00,11-09-2014 00:00,215.86,215.86,1
58491226,0,1,MAST,1,3197,58199,R,11-01-2024 00:00,44225,6,0,0,0,0,0,0,0,0,1,350.08,2,1,350.08,1,USD,12-01-2024 00:00,11-01-2024 00:00,350.08,350.08,1
58491227,0,1,VISA,9451,2024,16680,S,30-10-2012 00:00,75286,2,0,0,0,0,0,0,0,0,1,235.67,3,1,235.67,1,USD,31-10-2012 00:00,30-10-2012 00:00,235.67,235.67,1
58491228,0,1,MAST,9422,2518,19427,S,27-07-2012 00:00,45684,6,0,0,0,0,0,0,0,0,1,360.89,2,1,360.89,1,USD,28-07-2012 00:00,27-07-2012 00:00,360.89,360.89,1
58491229,0,1,MAST,9851,1307,42388,S,29-11-2016 00:00,72025,6,0,0,0,0,0,0,0,0,1,446.49,3,1,446.49,1,USD,30-11-2016 00:00,29-11-2016 00:00,446.49,446.49,1
58491230,0,1,GIFT,5011,4463,14122,R,16-10-2024 00:00,66328,4,0,0,0,0,0,0,0,0,1,493.66,2,1,493.66,1,USD,17-10-2024 00:00,16-10-2024 00:00,493.66,493.66,1
58491231,0,1,CASH,1,1674,20247,S,23-08-2024 00:00,95672,5,0,0,0,0,0,0,0,0,1,189.75,1,1,189.75,1,USD,24-08-2024 00:00,23-08-2024 00:00,189.75,189.75,1
58491232,0,1,GIFT,2,4660,79646,S,15-08-2013 00:00,55828,5,0,0,0,0,0,0,0,0,1,479.62,3,1,479.62,1,USD,16-08-2013 00:00,15-08-2013 00:00,479.62,479.62,1
58491233,0,1,CASH,9588,3426,69049,S,25-12-2021 00:00,91123,4,0,0,0,0,0,0,0,0,1,401.28,3,1,401.28,1,USD,26-12-2021 00:00,25-12-2021 00:00,401.28,401.28,1
58491234,0,1,VISA,9588,1840,97052,S,14-08-2015 00:00,68599,2,0,0,0,0,0,0,0,0,1,231.41,2,1,231.41,1,USD,15-08-2015 00:00,14-08-2015 00:00,231.41,231.41,1
58491235,0,1,MAST,9330,4956,84005,R,19-12-2023 00:00,67306,5,0,0,0,0,0,0,0,0,1,319.24,5,1,319.24,1,USD,20-12-2023 00:00,19-12-2023 00:00,319.24,319.24,1
58491236,0,1,DISC,9422,1614,87649,S,13-12-2019 00:00,87001,6,0,0,0,0,0,0,0,0,1,313.66,1,1,313.66,1,USD,14-12-2019 00:00,13-12-2019 00:00,313.66,313.66,1
58491237,0,1,VISA,9588,4017,31039,S,17-08-2021 00:00,40234,5,0,0,0,0,0,0,0,0,1,465.42,2,1,465.42,1,USD,18-08-2021 00:00,17-08-2021 00:00,465.42,465.42,1
58491238,0,1,DISC,9422,1748,96762,S,28-06-2017 00:00,45433,6,0,0,0,0,0,0,0,0,1,246.48,5,1,246.48,1,USD,29-06-2017 00:00,28-06-2017 00:00,246.48,246.48,1
58491239,0,1,VISA,9451,4932,45474,S,23-08-2021 00:00,50258,8,0,0,0,0,0,0,0,0,1,307.17,1,1,307.17,1,USD,24-08-2021 00:00,23-08-2021 00:00,307.17,307.17,1
58491240,0,1,GIFT,9851,3482,62622,R,10-09-2017 00:00,14274,4,0,0,0,0,0,0,0,0,1,459.42,1,1,459.42,1,USD,11-09-2017 00:00,10-09-2017 00:00,459.42,459.42,1
58491241,0,1,VISA,9851,4595,16874,R,29-04-2023 00:00,68556,4,0,0,0,0,0,0,0,0,1,177.19,3,1,177.19,1,USD,30-04-2023 00:00,29-04-2023 00:00,177.19,177.19,1
58491242,0,1,GIFT,9851,4831,24502,S,23-11-2024 00:00,97850,3,0,0,0,0,0,0,0,0,1,236.03,3,1,236.03,1,USD,24-11-2024 00:00,23-11-2024 00:00,236.03,236.03,1
58491243,0,1,CHECK,5011,3192,49894,S,02-11-2016 00:00,86691,3,0,0,0,0,0,0,0,0,1,352.65,2,1,352.65,1,USD,03-11-2016 00:00,02-11-2016 00:00,352.65,352.65,1
58491244,0,1,CHECK,9451,639,81128,R,26-11-2012 00:00,64749,7,0,0,0,0,0,0,0,0,1,484.27,2,1,484.27,1,USD,27-11-2012 00:00,26-11-2012 00:00,484.27,484.27,1
58491245,0,1,AMEX,2,2351,30305,S,21-09-2016 00:00,38194,7,0,0,0,0,0,0,0,0,1,170.9,5,1,170.9,1,USD,22-09-2016 00:00,21-09-2016 00:00,170.9,170.9,1
58491246,0,1,CASH,1,1028,18804,R,13-02-2013 00:00,11720,2,0,0,0,0,0,0,0,0,1,75.2,3,1,75.2,1,USD,14-02-2013 00:00,13-02-2013 00:00,75.2,75.2,1
58491247,0,1,AMEX,9422,3574,96089,R,12-01-2015 00:00,57169,2,0,0,0,0,0,0,0,0,1,141.42,1,1,141.42,1,USD,13-01-2015 00:00,12-01-2015 00:00,141.42,141.42,1
58491248,0,1,AMEX,1,2777,56232,R,03-12-2023 00:00,36211,4,0,0,0,0,0,0,0,0,1,309.87,5,1,309.87,1,USD,04-12-2023 00:00,03-12-2023 00:00,309.87,309.87,1
58491249,0,1,AMEX,1,2172,18230,S,01-01-2018 00:00,30047,2,0,0,0,0,0,0,0,0,1,255.54,4,1,255.54,1,USD,02-01-2018 00:00,01-01-2018 00:00,255.54,255.54,1
58491250,0,1,MAST,9851,936,26041,R,14-04-2022 00:00,14405,7,0,0,0,0,0,0,0,0,1,134.01,1,1,134.01,1,USD,15-04-2022 00:00,14-04-2022 00:00,134.01,134.01,1
58491251,0,1,CASH,9851,3786,14941,R,17-04-2022 00:00,80898,4,0,0,0,0,0,0,0,0,1,444.08,1,1,444.08,1,USD,18-04-2022 00:00,17-04-2022 00:00,444.08,444.08,1
58491252,0,1,CASH,1,3653,66368,S,31-03-2015 00:00,20678,7,0,0,0,0,0,0,0,0,1,142.68,4,1,142.68,1,USD,01-04-2015 00:00,31-03-2015 00:00,142.68,142.68,1
58491253,0,1,AMEX,9851,1416,42495,S,02-12-2016 00:00,72172,2,0,0,0,0,0,0,0,0,1,258.35,3,1,258.35,1,USD,03-12-2016 00:00,02-12-2016 00:00,258.35,258.35,1
58491254,0,1,MAST,9851,461,71102,R,23-07-2015 00:00,56945,2,0,0,0,0,0,0,0,0,1,481.28,4,1,481.28,1,USD,24-07-2015 00:00,23-07-2015 00:00,481.28,481.28,1
58491255,0,1,VISA,9588,4183,82128,S,14-11-2017 00:00,84668,10,0,0,0,0,0,0,0,0,1,231.83,4,1,231.83,1,USD,15-11-2017 00:00,14-11-2017 00:00,231.83,231.83,1
58491256,0,1,DISC,1,3562,89884,R,19-03-2024 00:00,83912,9,0,0,0,0,0,0,0,0,1,300.15,1,1,300.15,1,USD,20-03-2024 00:00,19-03-2024 00:00,300.15,300.15,1
58491257,0,1,MAST,1,1103,42880,R,17-10-2014 00:00,28354,1,0,0,0,0,0,0,0,0,1,449.39,1,1,449.39,1,USD,18-10-2014 00:00,17-10-2014 00:00,449.39,449.39,1
58491258,0,1,AMEX,9330,3044,48084,R,27-08-2023 00:00,60110,8,0,0,0,0,0,0,0,0,1,382.82,5,1,382.82,1,USD,28-08-2023 00:00,27-08-2023 00:00,382.82,382.82,1
58491259,0,1,VISA,5011,4852,62750,S,04-08-2016 00:00,88577,7,0,0,0,0,0,0,0,0,1,361.59,3,1,361.59,1,USD,05-08-2016 00:00,04-08-2016 00:00,361.59,361.59,1
58491260,0,1,CASH,9330,37,88559,S,24-01-2020 00:00,57936,4,0,0,0,0,0,0,0,0,1,405.09,3,1,405.09,1,USD,25-01-2020 00:00,24-01-2020 00:00,405.09,405.09,1
58491261,0,1,DISC,9422,544,84210,S,30-07-2022 00:00,37170,6,0,0,0,0,0,0,0,0,1,278.36,5,1,278.36,1,USD,31-07-2022 00:00,30-07-2022 00:00,278.36,278.36,1
58491262,0,1,CASH,9588,3247,40803,S,06-01-2023 00:00,11512,3,0,0,0,0,0,0,0,0,1,456.45,1,1,456.45,1,USD,07-01-2023 00:00,06-01-2023 00:00,456.45,456.45,1
58491263,0,1,CHECK,9588,1156,20812,S,30-07-2014 00:00,22981,7,0,0,0,0,0,0,0,0,1,465.16,4,1,465.16,1,USD,31-07-2014 00:00,30-07-2014 00:00,465.16,465.16,1
58491264,0,1,MAST,2,1244,13063,S,16-04-2020 00:00,87731,4,0,0,0,0,0,0,0,0,1,306.55,5,1,306.55,1,USD,17-04-2020 00:00,16-04-2020 00:00,306.55,306.55,1
58491265,0,1,GIFT,9588,4832,46880,S,11-05-2013 00:00,61949,8,0,0,0,0,0,0,0,0,1,206.07,2,1,206.07,1,USD,12-05-2013 00:00,11-05-2013 00:00,206.07,206.07,1
58491266,0,1,VISA,9588,4589,34137,S,13-04-2019 00:00,77540,1,0,0,0,0,0,0,0,0,1,268.43,3,1,268.43,1,USD,14-04-2019 00:00,13-04-2019 00:00,268.43,268.43,1
58491267,0,1,DISC,9422,1538,92413,S,28-09-2020 00:00,45562,3,0,0,0,0,0,0,0,0,1,237.39,2,1,237.39,1,USD,29-09-2020 00:00,28-09-2020 00:00,237.39,237.39,1
58491268,0,1,GIFT,9422,707,72957,S,09-04-2017 00:00,82161,3,0,0,0,0,0,0,0,0,1,472.04,2,1,472.04,1,USD,10-04-2017 00:00,09-04-2017 00:00,472.04,472.04,1
58491269,0,1,VISA,9851,3747,49367,R,26-04-2018 00:00,12458,3,0,0,0,0,0,0,0,0,1,434.29,3,1,434.29,1,USD,27-04-2018 00:00,26-04-2018 00:00,434.29,434.29,1
58491270,0,1,CASH,5011,1871,72328,S,13-04-2018 00:00,27862,10,0,0,0,0,0,0,0,0,1,115.26,4,1,115.26,1,USD,14-04-2018 00:00,13-04-2018 00:00,115.26,115.26,1
58491271,0,1,AMEX,9851,442,21965,S,26-02-2023 00:00,77596,4,0,0,0,0,0,0,0,0,1,408.09,5,1,408.09,1,USD,27-02-2023 00:00,26-02-2023 00:00,408.09,408.09,1
58491272,0,1,VISA,9451,4949,25931,S,02-01-2023 00:00,88080,8,0,0,0,0,0,0,0,0,1,175.36,3,1,175.36,1,USD,03-01-2023 00:00,02-01-2023 00:00,175.36,175.36,1
58491273,0,1,CHECK,9588,4139,15162,R,18-03-2021 00:00,26669,5,0,0,0,0,0,0,0,0,1,459.02,4,1,459.02,1,USD,19-03-2021 00:00,18-03-2021 00:00,459.02,459.02,1
58491274,0,1,AMEX,1,1435,33544,S,23-01-2015 00:00,79905,8,0,0,0,0,0,0,0,0,1,211.92,1,1,211.92,1,USD,24-01-2015 00:00,23-01-2015 00:00,211.92,211.92,1
58491275,0,1,CHECK,9422,4626,78403,S,04-09-2013 00:00,88714,4,0,0,0,0,0,0,0,0,1,446.63,1,1,446.63,1,USD,05-09-2013 00:00,04-09-2013 00:00,446.63,446.63,1
58491276,0,1,DISC,9451,2652,22487,S,10-09-2024 00:00,20528,1,0,0,0,0,0,0,0,0,1,383.53,4,1,383.53,1,USD,11-09-2024 00:00,10-09-2024 00:00,383.53,383.53,1
58491277,0,1,CASH,9851,3875,31376,S,06-08-2017 00:00,46446,1,0,0,0,0,0,0,0,0,1,208.31,5,1,208.31,1,USD,07-08-2017 00:00,06-08-2017 00:00,208.31,208.31,1
58491278,0,1,MAST,9422,801,11807,R,25-02-2025 00:00,91209,3,0,0,0,0,0,0,0,0,1,135.73,1,1,135.73,1,USD,26-02-2025 00:00,25-02-2025 00:00,135.73,135.73,1
58491279,0,1,AMEX,9330,4341,10013,S,29-09-2023 00:00,83808,4,0,0,0,0,0,0,0,0,1,95.53,2,1,95.53,1,USD,30-09-2023 00:00,29-09-2023 00:00,95.53,95.53,1
58491280,0,1,CHECK,9451,4491,23704,S,28-04-2021 00:00,44402,7,0,0,0,0,0,0,0,0,1,492.15,3,1,492.15,1,USD,29-04-2021 00:00,28-04-2021 00:00,492.15,492.15,1
58491281,0,1,DISC,5011,4649,88312,R,09-01-2025 00:00,28967,7,0,0,0,0,0,0,0,0,1,370.87,3,1,370.87,1,USD,10-01-2025 00:00,09-01-2025 00:00,370.87,370.87,1
58491282,0,1,CHECK,5011,2232,84490,R,17-03-2013 00:00,28860,4,0,0,0,0,0,0,0,0,1,346.52,4,1,346.52,1,USD,18-03-2013 00:00,17-03-2013 00:00,346.52,346.52,1
58491283,0,1,GIFT,9451,746,36223,S,30-01-2014 00:00,85011,2,0,0,0,0,0,0,0,0,1,238.14,1,1,238.14,1,USD,31-01-2014 00:00,30-01-2014 00:00,238.14,238.14,1
58491284,0,1,AMEX,9422,887,20373,R,18-04-2013 00:00,69020,9,0,0,0,0,0,0,0,0,1,307.5,3,1,307.5,1,USD,19-04-2013 00:00,18-04-2013 00:00,307.5,307.5,1
58491285,0,1,DISC,5011,4976,74644,S,25-10-2012 00:00,89727,6,0,0,0,0,0,0,0,0,1,323.77,2,1,323.77,1,USD,26-10-2012 00:00,25-10-2012 00:00,323.77,323.77,1
58491286,0,1,MAST,9330,3123,98279,S,03-10-2012 00:00,60554,9,0,0,0,0,0,0,0,0,1,342.26,3,1,342.26,1,USD,04-10-2012 00:00,03-10-2012 00:00,342.26,342.26,1
58491287,0,1,CASH,1,1493,36509,R,26-02-2012 00:00,66101,1,0,0,0,0,0,0,0,0,1,471.62,1,1,471.62,1,USD,27-02-2012 00:00,26-02-2012 00:00,471.62,471.62,1
58491288,0,1,DISC,9330,4472,65074,R,18-06-2023 00:00,11110,7,0,0,0,0,0,0,0,0,1,67.47,2,1,67.47,1,USD,19-06-2023 00:00,18-06-2023 00:00,67.47,67.47,1
58491289,0,1,DISC,5011,1486,92651,S,03-05-2022 00:00,15432,4,0,0,0,0,0,0,0,0,1,455.29,2,1,455.29,1,USD,04-05-2022 00:00,03-05-2022 00:00,455.29,455.29,1
58491290,0,1,CHECK,2,1572,22854,S,01-06-2023 00:00,62674,7,0,0,0,0,0,0,0,0,1,484.63,1,1,484.63,1,USD,02-06-2023 00:00,01-06-2023 00:00,484.63,484.63,1
58491291,0,1,CASH,9451,456,34277,S,12-03-2022 00:00,16984,4,0,0,0,0,0,0,0,0,1,212.53,4,1,212.53,1,USD,13-03-2022 00:00,12-03-2022 00:00,212.53,212.53,1
