orderid,taxcode,chargetotal,istaxincluded,isoverridden,originalchargeamount,isinformational,isprorated,fulfillmentgroupid,isorderdiscount,isreturncharge,isproratedatsamelevel,chargetypeid,chargedisplayname
122002674,Shipping,12.99,False,False,12.99,False,True,FG5347,False,False,False,Shipping,Shipping
122002675,Shipping,7.99,False,False,7.99,False,True,FG7836,False,False,False,Shipping,Shipping
122002676,Shipping,7.99,False,False,7.99,False,True,FG3147,False,False,False,Shipping,Shipping
122002677,Shipping,0.0,False,False,0.0,False,True,FG9070,False,False,False,Shipping,Shipping
122002678,Shipping,7.99,False,False,7.99,False,True,FG4927,False,False,False,Shipping,Shipping
122002679,Shipping,0.0,False,False,0.0,False,True,FG1834,False,False,False,Shipping,Shipping
122002680,Shipping,5.99,False,False,5.99,False,True,FG9205,False,False,False,Shipping,Shipping
122002681,Shipping,0.0,False,False,0.0,False,True,FG6187,False,False,False,Shipping,Shipping
122002682,Shipping,7.99,False,False,7.99,False,True,FG1654,False,False,False,Shipping,Shipping
122002683,Shipping,10.0,False,False,10.0,False,True,FG6881,False,False,False,Shipping,Shipping
122002684,Shipping,0.0,False,False,0.0,False,True,FG4280,False,False,False,Shipping,Shipping
122002685,Shipping,7.99,False,False,7.99,False,True,FG2209,False,False,False,Shipping,Shipping
122002686,Shipping,7.99,False,False,7.99,False,True,FG4631,False,False,False,Shipping,Shipping
122002687,Shipping,0.0,False,False,0.0,False,True,FG5314,False,False,False,Shipping,Shipping
122002688,Shipping,5.99,False,False,5.99,False,True,FG3286,False,False,False,Shipping,Shipping
122002689,Shipping,12.99,False,False,12.99,False,True,FG5154,False,False,False,Shipping,Shipping
122002690,Shipping,5.99,False,False,5.99,False,True,FG4074,False,False,False,Shipping,Shipping
122002691,Shipping,10.0,False,False,10.0,False,True,FG3342,False,False,False,Shipping,Shipping
122002692,Shipping,5.99,False,False,5.99,False,True,FG4385,False,False,False,Shipping,Shipping
122002693,Shipping,7.99,False,False,7.99,False,True,FG1069,False,False,False,Shipping,Shipping
122002694,Shipping,5.99,False,False,5.99,False,True,FG3949,False,False,False,Shipping,Shipping
122002695,Shipping,7.99,False,False,7.99,False,True,FG4932,False,False,False,Shipping,Shipping
122002696,Shipping,0.0,False,False,0.0,False,True,FG8291,False,False,False,Shipping,Shipping
122002697,Shipping,10.0,False,False,10.0,False,True,FG2586,False,False,False,Shipping,Shipping
122002698,Shipping,12.99,False,False,12.99,False,True,FG4318,False,False,False,Shipping,Shipping
122002699,Shipping,5.99,False,False,5.99,False,True,FG6547,False,False,False,Shipping,Shipping
122002700,Shipping,0.0,False,False,0.0,False,True,FG2817,False,False,False,Shipping,Shipping
122002701,Shipping,0.0,False,False,0.0,False,True,FG9154,False,False,False,Shipping,Shipping
122002702,Shipping,0.0,False,False,0.0,False,True,FG1051,False,False,False,Shipping,Shipping
122002703,Shipping,10.0,False,False,10.0,False,True,FG5094,False,False,False,Shipping,Shipping
122002704,Shipping,12.99,False,False,12.99,False,True,FG8903,False,False,False,Shipping,Shipping
122002705,Shipping,0.0,False,False,0.0,False,True,FG2551,False,False,False,Shipping,Shipping
122002706,Shipping,7.99,False,False,7.99,False,True,FG5099,False,False,False,Shipping,Shipping
122002707,Shipping,10.0,False,False,10.0,False,True,FG5071,False,False,False,Shipping,Shipping
122002708,Shipping,12.99,False,False,12.99,False,True,FG1432,False,False,False,Shipping,Shipping
122002709,Shipping,0.0,False,False,0.0,False,True,FG1374,False,False,False,Shipping,Shipping
122002710,Shipping,10.0,False,False,10.0,False,True,FG3448,False,False,False,Shipping,Shipping
122002711,Shipping,7.99,False,False,7.99,False,True,FG5825,False,False,False,Shipping,Shipping
122002712,Shipping,0.0,False,False,0.0,False,True,FG8437,False,False,False,Shipping,Shipping
122002713,Shipping,10.0,False,False,10.0,False,True,FG3529,False,False,False,Shipping,Shipping
122002714,Shipping,5.99,False,False,5.99,False,True,FG2323,False,False,False,Shipping,Shipping
122002715,Shipping,0.0,False,False,0.0,False,True,FG1588,False,False,False,Shipping,Shipping
122002716,Shipping,7.99,False,False,7.99,False,True,FG6476,False,False,False,Shipping,Shipping
122002717,Shipping,7.99,False,False,7.99,False,True,FG6778,False,False,False,Shipping,Shipping
122002718,Shipping,12.99,False,False,12.99,False,True,FG1956,False,False,False,Shipping,Shipping
122002719,Shipping,10.0,False,False,10.0,False,True,FG5430,False,False,False,Shipping,Shipping
122002720,Shipping,10.0,False,False,10.0,False,True,FG7853,False,False,False,Shipping,Shipping
122002721,Shipping,7.99,False,False,7.99,False,True,FG1076,False,False,False,Shipping,Shipping
122002722,Shipping,0.0,False,False,0.0,False,True,FG3708,False,False,False,Shipping,Shipping
122002723,Shipping,0.0,False,False,0.0,False,True,FG4512,False,False,False,Shipping,Shipping
122002724,Shipping,12.99,False,False,12.99,False,True,FG2385,False,False,False,Shipping,Shipping
122002725,Shipping,0.0,False,False,0.0,False,True,FG8966,False,False,False,Shipping,Shipping
122002726,Shipping,0.0,False,False,0.0,False,True,FG2656,False,False,False,Shipping,Shipping
122002727,Shipping,12.99,False,False,12.99,False,True,FG9527,False,False,False,Shipping,Shipping
122002728,Shipping,0.0,False,False,0.0,False,True,FG9659,False,False,False,Shipping,Shipping
122002729,Shipping,10.0,False,False,10.0,False,True,FG6953,False,False,False,Shipping,Shipping
122002730,Shipping,0.0,False,False,0.0,False,True,FG2633,False,False,False,Shipping,Shipping
122002731,Shipping,12.99,False,False,12.99,False,True,FG6932,False,False,False,Shipping,Shipping
122002732,Shipping,10.0,False,False,10.0,False,True,FG8458,False,False,False,Shipping,Shipping
122002733,Shipping,0.0,False,False,0.0,False,True,FG5453,False,False,False,Shipping,Shipping
122002734,Shipping,12.99,False,False,12.99,False,True,FG7074,False,False,False,Shipping,Shipping
122002735,Shipping,7.99,False,False,7.99,False,True,FG5055,False,False,False,Shipping,Shipping
122002736,Shipping,0.0,False,False,0.0,False,True,FG4191,False,False,False,Shipping,Shipping
122002737,Shipping,5.99,False,False,5.99,False,True,FG2509,False,False,False,Shipping,Shipping
122002738,Shipping,7.99,False,False,7.99,False,True,FG6060,False,False,False,Shipping,Shipping
122002739,Shipping,12.99,False,False,12.99,False,True,FG6106,False,False,False,Shipping,Shipping
122002740,Shipping,5.99,False,False,5.99,False,True,FG1701,False,False,False,Shipping,Shipping
122002741,Shipping,12.99,False,False,12.99,False,True,FG2617,False,False,False,Shipping,Shipping
122002742,Shipping,7.99,False,False,7.99,False,True,FG6616,False,False,False,Shipping,Shipping
122002743,Shipping,12.99,False,False,12.99,False,True,FG5260,False,False,False,Shipping,Shipping
122002744,Shipping,10.0,False,False,10.0,False,True,FG1290,False,False,False,Shipping,Shipping
122002745,Shipping,12.99,False,False,12.99,False,True,FG3709,False,False,False,Shipping,Shipping
122002746,Shipping,0.0,False,False,0.0,False,True,FG2120,False,False,False,Shipping,Shipping
122002747,Shipping,0.0,False,False,0.0,False,True,FG1918,False,False,False,Shipping,Shipping
122002748,Shipping,0.0,False,False,0.0,False,True,FG1764,False,False,False,Shipping,Shipping
122002749,Shipping,12.99,False,False,12.99,False,True,FG7025,False,False,False,Shipping,Shipping
122002750,Shipping,0.0,False,False,0.0,False,True,FG7165,False,False,False,Shipping,Shipping
122002751,Shipping,7.99,False,False,7.99,False,True,FG5187,False,False,False,Shipping,Shipping
122002752,Shipping,12.99,False,False,12.99,False,True,FG8613,False,False,False,Shipping,Shipping
122002753,Shipping,7.99,False,False,7.99,False,True,FG3875,False,False,False,Shipping,Shipping
122002754,Shipping,10.0,False,False,10.0,False,True,FG8947,False,False,False,Shipping,Shipping
122002755,Shipping,0.0,False,False,0.0,False,True,FG6459,False,False,False,Shipping,Shipping
122002756,Shipping,0.0,False,False,0.0,False,True,FG5957,False,False,False,Shipping,Shipping
122002757,Shipping,5.99,False,False,5.99,False,True,FG6465,False,False,False,Shipping,Shipping
122002758,Shipping,7.99,False,False,7.99,False,True,FG3609,False,False,False,Shipping,Shipping
122002759,Shipping,12.99,False,False,12.99,False,True,FG2020,False,False,False,Shipping,Shipping
122002760,Shipping,12.99,False,False,12.99,False,True,FG4902,False,False,False,Shipping,Shipping
122002761,Shipping,0.0,False,False,0.0,False,True,FG9508,False,False,False,Shipping,Shipping
122002762,Shipping,10.0,False,False,10.0,False,True,FG3984,False,False,False,Shipping,Shipping
122002763,Shipping,5.99,False,False,5.99,False,True,FG1415,False,False,False,Shipping,Shipping
122002764,Shipping,5.99,False,False,5.99,False,True,FG9999,False,False,False,Shipping,Shipping
122002765,Shipping,12.99,False,False,12.99,False,True,FG9151,False,False,False,Shipping,Shipping
122002766,Shipping,0.0,False,False,0.0,False,True,FG6365,False,False,False,Shipping,Shipping
122002767,Shipping,10.0,False,False,10.0,False,True,FG9086,False,False,False,Shipping,Shipping
122002768,Shipping,10.0,False,False,10.0,False,True,FG3922,False,False,False,Shipping,Shipping
122002769,Shipping,7.99,False,False,7.99,False,True,FG7854,False,False,False,Shipping,Shipping
122002770,Shipping,7.99,False,False,7.99,False,True,FG6153,False,False,False,Shipping,Shipping
122002771,Shipping,0.0,False,False,0.0,False,True,FG4751,False,False,False,Shipping,Shipping
122002772,Shipping,0.0,False,False,0.0,False,True,FG6627,False,False,False,Shipping,Shipping
122002773,Shipping,12.99,False,False,12.99,False,True,FG6842,False,False,False,Shipping,Shipping
122002774,Shipping,5.99,False,False,5.99,False,True,FG8655,False,False,False,Shipping,Shipping
122002775,Shipping,5.99,False,False,5.99,False,True,FG8563,False,False,False,Shipping,Shipping
122002776,Shipping,5.99,False,False,5.99,False,True,FG1255,False,False,False,Shipping,Shipping
122002777,Shipping,10.0,False,False,10.0,False,True,FG8439,False,False,False,Shipping,Shipping
122002778,Shipping,10.0,False,False,10.0,False,True,FG5406,False,False,False,Shipping,Shipping
122002779,Shipping,0.0,False,False,0.0,False,True,FG6761,False,False,False,Shipping,Shipping
122002780,Shipping,10.0,False,False,10.0,False,True,FG2229,False,False,False,Shipping,Shipping
122002781,Shipping,5.99,False,False,5.99,False,True,FG8795,False,False,False,Shipping,Shipping
122002782,Shipping,10.0,False,False,10.0,False,True,FG3282,False,False,False,Shipping,Shipping
122002783,Shipping,5.99,False,False,5.99,False,True,FG3044,False,False,False,Shipping,Shipping
122002784,Shipping,10.0,False,False,10.0,False,True,FG2190,False,False,False,Shipping,Shipping
122002785,Shipping,12.99,False,False,12.99,False,True,FG4878,False,False,False,Shipping,Shipping
122002786,Shipping,12.99,False,False,12.99,False,True,FG9275,False,False,False,Shipping,Shipping
122002787,Shipping,7.99,False,False,7.99,False,True,FG9023,False,False,False,Shipping,Shipping
122002788,Shipping,5.99,False,False,5.99,False,True,FG8469,False,False,False,Shipping,Shipping
122002789,Shipping,12.99,False,False,12.99,False,True,FG2764,False,False,False,Shipping,Shipping
122002790,Shipping,7.99,False,False,7.99,False,True,FG6927,False,False,False,Shipping,Shipping
122002791,Shipping,0.0,False,False,0.0,False,True,FG9721,False,False,False,Shipping,Shipping
122002792,Shipping,0.0,False,False,0.0,False,True,FG9299,False,False,False,Shipping,Shipping
122002793,Shipping,5.99,False,False,5.99,False,True,FG1775,False,False,False,Shipping,Shipping
122002794,Shipping,12.99,False,False,12.99,False,True,FG5605,False,False,False,Shipping,Shipping
122002795,Shipping,0.0,False,False,0.0,False,True,FG6434,False,False,False,Shipping,Shipping
122002796,Shipping,5.99,False,False,5.99,False,True,FG8214,False,False,False,Shipping,Shipping
122002797,Shipping,0.0,False,False,0.0,False,True,FG7688,False,False,False,Shipping,Shipping
122002798,Shipping,10.0,False,False,10.0,False,True,FG9123,False,False,False,Shipping,Shipping
122002799,Shipping,0.0,False,False,0.0,False,True,FG9550,False,False,False,Shipping,Shipping
122002800,Shipping,0.0,False,False,0.0,False,True,FG2427,False,False,False,Shipping,Shipping
122002801,Shipping,12.99,False,False,12.99,False,True,FG9718,False,False,False,Shipping,Shipping
122002802,Shipping,7.99,False,False,7.99,False,True,FG1027,False,False,False,Shipping,Shipping
122002803,Shipping,12.99,False,False,12.99,False,True,FG9047,False,False,False,Shipping,Shipping
122002804,Shipping,0.0,False,False,0.0,False,True,FG4500,False,False,False,Shipping,Shipping
122002805,Shipping,12.99,False,False,12.99,False,True,FG9646,False,False,False,Shipping,Shipping
122002806,Shipping,5.99,False,False,5.99,False,True,FG3081,False,False,False,Shipping,Shipping
122002807,Shipping,0.0,False,False,0.0,False,True,FG5711,False,False,False,Shipping,Shipping
122002808,Shipping,7.99,False,False,7.99,False,True,FG8599,False,False,False,Shipping,Shipping
122002809,Shipping,0.0,False,False,0.0,False,True,FG3668,False,False,False,Shipping,Shipping
122002810,Shipping,10.0,False,False,10.0,False,True,FG8693,False,False,False,Shipping,Shipping
122002811,Shipping,5.99,False,False,5.99,False,True,FG8571,False,False,False,Shipping,Shipping
122002812,Shipping,10.0,False,False,10.0,False,True,FG7465,False,False,False,Shipping,Shipping
122002813,Shipping,0.0,False,False,0.0,False,True,FG4066,False,False,False,Shipping,Shipping
122002814,Shipping,5.99,False,False,5.99,False,True,FG6150,False,False,False,Shipping,Shipping
122002815,Shipping,12.99,False,False,12.99,False,True,FG7034,False,False,False,Shipping,Shipping
122002816,Shipping,12.99,False,False,12.99,False,True,FG4892,False,False,False,Shipping,Shipping
122002817,Shipping,10.0,False,False,10.0,False,True,FG9942,False,False,False,Shipping,Shipping
122002818,Shipping,5.99,False,False,5.99,False,True,FG8068,False,False,False,Shipping,Shipping
122002819,Shipping,5.99,False,False,5.99,False,True,FG2498,False,False,False,Shipping,Shipping
122002820,Shipping,10.0,False,False,10.0,False,True,FG2221,False,False,False,Shipping,Shipping
122002821,Shipping,0.0,False,False,0.0,False,True,FG4834,False,False,False,Shipping,Shipping
122002822,Shipping,10.0,False,False,10.0,False,True,FG3424,False,False,False,Shipping,Shipping
122002823,Shipping,7.99,False,False,7.99,False,True,FG5232,False,False,False,Shipping,Shipping
122002824,Shipping,0.0,False,False,0.0,False,True,FG7465,False,False,False,Shipping,Shipping
122002825,Shipping,10.0,False,False,10.0,False,True,FG8153,False,False,False,Shipping,Shipping
122002826,Shipping,0.0,False,False,0.0,False,True,FG5328,False,False,False,Shipping,Shipping
122002827,Shipping,0.0,False,False,0.0,False,True,FG4754,False,False,False,Shipping,Shipping
122002828,Shipping,12.99,False,False,12.99,False,True,FG9491,False,False,False,Shipping,Shipping
122002829,Shipping,12.99,False,False,12.99,False,True,FG2918,False,False,False,Shipping,Shipping
122002830,Shipping,5.99,False,False,5.99,False,True,FG5043,False,False,False,Shipping,Shipping
122002831,Shipping,5.99,False,False,5.99,False,True,FG9626,False,False,False,Shipping,Shipping
122002832,Shipping,0.0,False,False,0.0,False,True,FG6523,False,False,False,Shipping,Shipping
122002833,Shipping,5.99,False,False,5.99,False,True,FG6460,False,False,False,Shipping,Shipping
122002834,Shipping,12.99,False,False,12.99,False,True,FG2983,False,False,False,Shipping,Shipping
122002835,Shipping,5.99,False,False,5.99,False,True,FG7782,False,False,False,Shipping,Shipping
122002836,Shipping,5.99,False,False,5.99,False,True,FG9492,False,False,False,Shipping,Shipping
122002837,Shipping,5.99,False,False,5.99,False,True,FG4709,False,False,False,Shipping,Shipping
122002838,Shipping,10.0,False,False,10.0,False,True,FG5640,False,False,False,Shipping,Shipping
122002839,Shipping,0.0,False,False,0.0,False,True,FG1102,False,False,False,Shipping,Shipping
122002840,Shipping,5.99,False,False,5.99,False,True,FG6356,False,False,False,Shipping,Shipping
122002841,Shipping,5.99,False,False,5.99,False,True,FG1633,False,False,False,Shipping,Shipping
122002842,Shipping,10.0,False,False,10.0,False,True,FG8595,False,False,False,Shipping,Shipping
122002843,Shipping,12.99,False,False,12.99,False,True,FG7944,False,False,False,Shipping,Shipping
122002844,Shipping,7.99,False,False,7.99,False,True,FG5540,False,False,False,Shipping,Shipping
122002845,Shipping,12.99,False,False,12.99,False,True,FG6859,False,False,False,Shipping,Shipping
122002846,Shipping,10.0,False,False,10.0,False,True,FG1448,False,False,False,Shipping,Shipping
