inc_id,scan_id,producttype,details,chest,height,inseamleft,inseamright,neck,outseamleft,outseamright,overarmcircumference,seatmeasurement,shirtwaist,sleeveleft,sleeveright,trouserwaist,load_filename,process_date,load_timestamp,version,brand,year,month,thighleft,wristleft,shoulderwidth,wristright,thighright,overarm,chestcb,bicepleft,hipscb,bicepright,waist,stomach
2720,70c5cc1f-d369-42c0-909d-2a0dfa50c78d,Casual Pants,"Waist: 52 , Inseam: 32",55.75,68.74,32.24,31.65,17.62,41.28,39.83,54.01,53.07,55.82,33.94,33.22,52.64,scanId-70c5cc1f-d369-42c0-909d-2a0dfa50c78d-dxl-custom-measures-version-1.5.2_26_11_2025.json,27-11-2025,10:53.2,1.5.2,Polo Ralph Lauren,2025,11,28.36,7.53,20.87,6.64,26.62,59.06,45.17,16.52,46.45,16.68,51.88,53.67
2721,70c5cc1f-d369-42c0-909d-2a0dfa50c78d,Casual Pants,"Waist: 50 , Inseam: 28",50.59,72.98,28.28,27.93,19.39,42.45,40.61,56.05,47.03,53.32,35.16,33.29,50.22,scanId-70c5cc1f-d369-42c0-909d-2a0dfa50c78d-dxl-custom-measures-version-1.5.2_26_11_2025.json,27-11-2025,10:53.2,1.5.2,Brooks Brothers,2025,11,25.65,6.87,18.56,6.86,25.54,57.55,50.59,16.62,53.36,15.84,49.04,54.45
2722,70c5cc1f-d369-42c0-909d-2a0dfa50c78d,Shorts,"Waist: 50 , Inseam: 30",53.89,77.4,30.23,30.33,18.44,45.97,42.02,56.66,50.64,57.59,35.5,33.96,49.45,scanId-70c5cc1f-d369-42c0-909d-2a0dfa50c78d-dxl-custom-measures-version-1.5.2_26_11_2025.json,27-11-2025,10:53.2,1.5.2,Brooks Brothers,2025,11,29.12,6.77,18.03,8.02,25.44,51.67,47.09,15.64,48.54,16.86,49.0,48.7
2723,22835bb3-b19a-4ee2-82e1-f4c2bcd202f5,Dress Pants,"Waist: 48 , Inseam: 33",49.73,74.32,33.4,32.54,17.93,44.04,43.54,52.87,48.83,52.63,34.03,33.34,47.89,scanId-22835bb3-b19a-4ee2-82e1-f4c2bcd202f5-dxl-custom-measures-version-1.5.2_19_01_2024.json,20-01-2024,20:38.2,1.5.2,Polo Ralph Lauren,2024,1,24.15,8.19,20.78,7.19,26.74,59.54,42.61,16.7,52.93,14.84,47.63,48.72
2724,e410d716-0488-4e7d-9c0a-498a97ef2cec,Denim,"Waist: 52 , Inseam: 30",48.56,79.76,30.07,30.38,19.01,41.38,42.95,52.5,51.02,49.79,35.85,34.31,51.63,scanId-e410d716-0488-4e7d-9c0a-498a97ef2cec-dxl-custom-measures-version-1.5.2_02_02_2024.json,03-02-2024,39:28.4,1.5.2,Polo Ralph Lauren,2024,2,28.73,6.6,19.37,6.87,29.22,51.63,45.62,14.13,45.6,13.5,52.06,55.15
2725,e410d716-0488-4e7d-9c0a-498a97ef2cec,Casual Pants,"Waist: 46 , Inseam: 32",58.63,79.87,31.57,31.68,17.24,39.8,42.89,55.17,46.62,49.48,36.83,35.37,45.24,scanId-e410d716-0488-4e7d-9c0a-498a97ef2cec-dxl-custom-measures-version-1.5.2_02_02_2024.json,03-02-2024,39:28.4,1.5.2,7 for All Man Kind,2024,2,29.38,7.38,18.52,6.77,28.93,50.76,42.96,16.9,50.86,15.12,46.16,48.94
2726,e410d716-0488-4e7d-9c0a-498a97ef2cec,Shorts,"Waist: 44 , Inseam: 30",58.4,79.0,30.23,30.39,19.05,44.77,45.95,58.53,48.97,51.08,33.95,34.46,44.95,scanId-e410d716-0488-4e7d-9c0a-498a97ef2cec-dxl-custom-measures-version-1.5.2_02_02_2024.json,03-02-2024,39:28.4,1.5.2,Polo Ralph Lauren,2024,2,26.22,8.38,18.67,6.97,25.36,58.71,51.44,16.69,50.18,14.97,44.79,47.51
2727,35e56276-e61b-4524-86e4-c73e723b03e6,Dress Pants,"Waist: 50 , Inseam: 30",58.53,71.25,30.22,30.34,19.66,45.91,44.4,57.89,50.17,54.5,33.81,33.67,50.78,scanId-35e56276-e61b-4524-86e4-c73e723b03e6-dxl-custom-measures-version-1.5.2_01_06_2024.json,02-06-2024,15:44.1,1.5.2,Tommy Hilfiger,2024,6,24.84,6.51,18.58,8.01,26.42,59.77,48.79,14.54,47.18,15.6,49.85,57.55
2728,4af213b0-5c9d-4c4f-b83d-1cc546ff73e3,Dress Pants,"Waist: 48 , Inseam: 34",53.9,77.45,33.62,33.74,19.6,44.45,40.26,58.74,51.65,48.77,35.2,36.1,47.83,scanId-4af213b0-5c9d-4c4f-b83d-1cc546ff73e3-dxl-custom-measures-version-1.5.2_26_10_2025.json,27-10-2025,14:11.8,1.5.2,7 for All Man Kind,2025,10,24.17,7.66,19.89,8.1,26.13,51.44,47.53,14.63,52.91,15.99,48.74,55.72
2729,4af213b0-5c9d-4c4f-b83d-1cc546ff73e3,Shorts,"Waist: 42 , Inseam: 30",59.99,74.62,29.53,30.08,19.33,44.34,40.29,53.73,55.2,49.37,33.66,34.73,42.06,scanId-4af213b0-5c9d-4c4f-b83d-1cc546ff73e3-dxl-custom-measures-version-1.5.2_26_10_2025.json,27-10-2025,14:11.8,1.5.2,Calvin Klein,2025,10,26.28,8.04,19.53,7.68,26.33,56.69,51.74,16.38,53.5,14.64,42.12,54.9
2730,4af213b0-5c9d-4c4f-b83d-1cc546ff73e3,Denim,"Waist: 50 , Inseam: 33",59.77,70.84,32.73,32.8,18.52,44.49,44.3,53.93,55.41,55.06,33.59,36.66,49.55,scanId-4af213b0-5c9d-4c4f-b83d-1cc546ff73e3-dxl-custom-measures-version-1.5.2_26_10_2025.json,27-10-2025,14:11.8,1.5.2,Calvin Klein,2025,10,26.8,6.99,19.21,7.05,29.95,51.89,49.67,16.51,45.04,16.93,49.04,50.57
2731,ccbe96f2-c47f-440f-b050-c5cf602cdd80,Shorts,"Waist: 48 , Inseam: 28",50.88,72.18,28.29,27.76,16.75,43.05,40.21,59.1,50.65,49.11,35.96,36.57,48.54,scanId-ccbe96f2-c47f-440f-b050-c5cf602cdd80-dxl-custom-measures-version-1.5.2_26_01_2024.json,27-01-2024,24:21.2,1.5.2,Tommy Hilfiger,2024,1,25.35,7.89,18.63,8.43,29.11,50.81,50.65,15.65,53.7,14.61,47.54,48.81
2732,ccbe96f2-c47f-440f-b050-c5cf602cdd80,Denim,"Waist: 42 , Inseam: 36",50.06,75.86,35.96,35.84,19.49,40.97,39.05,53.7,49.48,53.54,36.95,35.75,41.37,scanId-ccbe96f2-c47f-440f-b050-c5cf602cdd80-dxl-custom-measures-version-1.5.2_26_01_2024.json,27-01-2024,24:21.2,1.5.2,Polo Ralph Lauren,2024,1,24.31,8.41,18.6,7.77,26.24,50.24,45.47,13.94,45.2,14.59,41.57,51.44
2733,ccbe96f2-c47f-440f-b050-c5cf602cdd80,Casual Pants,"Waist: 44 , Inseam: 33",53.39,68.27,33.23,32.91,17.4,42.91,40.45,52.11,52.68,56.58,35.01,36.45,43.21,scanId-ccbe96f2-c47f-440f-b050-c5cf602cdd80-dxl-custom-measures-version-1.5.2_26_01_2024.json,27-01-2024,24:21.2,1.5.2,7 for All Man Kind,2024,1,25.19,8.29,19.79,7.84,29.0,51.54,48.58,13.66,50.1,15.59,44.67,52.64
2734,d8223bc3-cd9c-45f5-96b5-57a5993b3e4a,Casual Pants,"Waist: 42 , Inseam: 28",51.4,69.39,28.0,27.83,18.35,39.19,41.64,57.34,53.35,55.2,34.96,34.86,41.66,scanId-d8223bc3-cd9c-45f5-96b5-57a5993b3e4a-dxl-custom-measures-version-1.5.2_03_08_2024.json,04-08-2024,23:18.5,1.5.2,Polo Ralph Lauren,2024,8,24.92,8.38,21.34,8.1,28.08,57.18,47.07,16.45,45.0,13.76,42.75,57.85
2735,d8223bc3-cd9c-45f5-96b5-57a5993b3e4a,Denim,"Waist: 44 , Inseam: 32",52.62,73.81,31.85,31.68,17.47,45.47,45.36,58.32,47.56,56.04,36.86,36.28,43.12,scanId-d8223bc3-cd9c-45f5-96b5-57a5993b3e4a-dxl-custom-measures-version-1.5.2_03_08_2024.json,04-08-2024,23:18.5,1.5.2,7 for All Man Kind,2024,8,25.04,7.61,21.67,7.6,26.55,55.35,50.23,16.63,47.07,14.28,44.31,46.72
2736,648d905c-c6ee-47e2-b5a8-66abea6ab5c2,Dress Pants,"Waist: 52 , Inseam: 36",48.88,73.94,36.23,35.72,18.44,45.14,42.54,56.51,49.34,57.82,35.78,36.89,51.03,scanId-648d905c-c6ee-47e2-b5a8-66abea6ab5c2-dxl-custom-measures-version-1.5.2_21_10_2025.json,22-10-2025,39:20.1,1.5.2,7 for All Man Kind,2025,10,26.79,7.46,18.17,8.36,24.49,55.31,46.93,14.38,52.91,16.83,52.21,55.02
2737,b5b6835a-0e64-478e-b500-9a629b81e6b7,Denim,"Waist: 40 , Inseam: 34",50.4,73.59,34.41,34.24,17.0,42.51,44.54,57.23,55.92,48.02,34.88,33.44,40.49,scanId-b5b6835a-0e64-478e-b500-9a629b81e6b7-dxl-custom-measures-version-1.5.2_19_12_2024.json,20-12-2024,38:47.1,1.5.2,Polo Ralph Lauren,2024,12,24.42,7.93,18.52,7.35,29.73,54.88,51.43,13.87,47.34,16.39,40.85,56.92
2738,b5b6835a-0e64-478e-b500-9a629b81e6b7,Denim,"Waist: 54 , Inseam: 28",50.23,72.72,28.02,28.48,19.86,39.97,44.43,59.58,55.04,55.58,35.98,33.07,53.76,scanId-b5b6835a-0e64-478e-b500-9a629b81e6b7-dxl-custom-measures-version-1.5.2_19_12_2024.json,20-12-2024,38:47.1,1.5.2,Tommy Hilfiger,2024,12,24.25,6.66,18.36,7.9,29.35,54.2,51.09,16.04,46.05,15.83,53.67,55.7
2739,b5b6835a-0e64-478e-b500-9a629b81e6b7,Dress Pants,"Waist: 54 , Inseam: 28",48.58,74.23,28.36,28.45,18.71,45.94,43.45,60.81,53.17,50.45,35.63,36.83,54.93,scanId-b5b6835a-0e64-478e-b500-9a629b81e6b7-dxl-custom-measures-version-1.5.2_19_12_2024.json,20-12-2024,38:47.1,1.5.2,Calvin Klein,2024,12,25.47,8.36,20.51,7.3,26.15,51.27,49.8,16.71,44.26,16.83,54.64,57.45
2740,6b3b00eb-ba44-450d-ada8-eb236da923eb,Casual Pants,"Waist: 54 , Inseam: 32",54.62,77.73,32.18,32.0,18.64,41.2,42.62,59.72,48.85,48.75,33.55,35.22,54.04,scanId-6b3b00eb-ba44-450d-ada8-eb236da923eb-dxl-custom-measures-version-1.5.2_13_10_2024.json,14-10-2024,30:20.4,1.5.2,Calvin Klein,2024,10,26.05,7.89,19.52,8.44,27.92,58.2,51.25,15.47,51.9,13.98,54.63,55.45
2741,205e99df-b54e-42ed-8c15-2f742d17675d,Casual Pants,"Waist: 52 , Inseam: 33",57.9,76.52,33.29,32.87,19.01,39.81,43.51,52.57,47.29,56.23,36.78,34.14,51.78,scanId-205e99df-b54e-42ed-8c15-2f742d17675d-dxl-custom-measures-version-1.5.2_27_09_2024.json,28-09-2024,31:26.8,1.5.2,7 for All Man Kind,2024,9,27.2,8.25,18.31,7.58,29.27,53.82,50.4,15.28,52.66,13.22,52.74,49.23
2742,205e99df-b54e-42ed-8c15-2f742d17675d,Dress Pants,"Waist: 38 , Inseam: 34",54.04,73.49,34.35,34.12,18.75,40.5,45.62,60.09,55.61,48.41,34.14,34.99,38.19,scanId-205e99df-b54e-42ed-8c15-2f742d17675d-dxl-custom-measures-version-1.5.2_27_09_2024.json,28-09-2024,31:26.8,1.5.2,Polo Ralph Lauren,2024,9,28.45,7.3,20.28,7.7,27.89,55.85,46.0,15.94,47.26,14.59,38.5,48.63
2743,c8b3e9bb-69dc-4d95-b915-5ae94e3a71d5,Dress Pants,"Waist: 40 , Inseam: 34",54.97,74.4,33.88,33.94,16.0,42.91,42.92,55.28,49.05,51.28,33.15,36.0,40.06,scanId-c8b3e9bb-69dc-4d95-b915-5ae94e3a71d5-dxl-custom-measures-version-1.5.2_23_03_2024.json,24-03-2024,21:34.4,1.5.2,Calvin Klein,2024,3,24.39,7.82,18.6,8.13,25.3,58.57,50.25,13.9,51.46,14.91,40.66,56.54
2744,d42cc53f-eaba-4d1f-9766-3f10ea5295f4,Casual Pants,"Waist: 44 , Inseam: 32",52.08,72.72,32.5,31.93,16.64,39.48,45.5,59.8,46.77,57.49,36.84,36.21,44.63,scanId-d42cc53f-eaba-4d1f-9766-3f10ea5295f4-dxl-custom-measures-version-1.5.2_14_10_2025.json,15-10-2025,13:35.6,1.5.2,Calvin Klein,2025,10,29.28,8.36,18.46,6.65,26.29,55.96,43.42,15.0,47.13,16.38,44.1,57.57
2745,5644cd2a-925e-4e46-8174-b5577e1318fc,Casual Pants,"Waist: 50 , Inseam: 30",59.61,78.54,29.69,30.32,17.11,40.84,45.3,60.62,49.21,53.13,33.25,35.59,50.86,scanId-5644cd2a-925e-4e46-8174-b5577e1318fc-dxl-custom-measures-version-1.5.2_18_04_2024.json,19-04-2024,36:40.4,1.5.2,Calvin Klein,2024,4,26.04,7.3,19.97,8.21,29.0,56.97,44.73,13.56,49.73,13.63,50.16,48.62
2746,5644cd2a-925e-4e46-8174-b5577e1318fc,Denim,"Waist: 56 , Inseam: 33",57.19,78.46,32.78,33.31,17.93,43.04,44.57,52.32,47.61,52.27,34.39,36.45,55.03,scanId-5644cd2a-925e-4e46-8174-b5577e1318fc-dxl-custom-measures-version-1.5.2_18_04_2024.json,19-04-2024,36:40.4,1.5.2,Polo Ralph Lauren,2024,4,27.74,7.44,20.46,6.52,29.16,55.24,43.02,14.82,49.59,13.46,55.86,51.7
2747,ced2dd1b-64f9-419a-9db6-99c139bdc655,Denim,"Waist: 40 , Inseam: 33",57.9,76.57,32.65,32.73,17.38,42.59,45.86,58.28,53.72,48.49,36.37,36.2,39.01,scanId-ced2dd1b-64f9-419a-9db6-99c139bdc655-dxl-custom-measures-version-1.5.2_22_10_2025.json,23-10-2025,37:45.6,1.5.2,Brooks Brothers,2025,10,24.08,6.77,18.53,6.99,26.75,54.83,46.77,13.08,47.97,13.51,40.32,49.09
2748,ced2dd1b-64f9-419a-9db6-99c139bdc655,Shorts,"Waist: 50 , Inseam: 33",50.11,72.44,32.92,33.16,19.57,42.84,39.93,54.38,53.79,56.66,35.03,33.8,50.37,scanId-ced2dd1b-64f9-419a-9db6-99c139bdc655-dxl-custom-measures-version-1.5.2_22_10_2025.json,23-10-2025,37:45.6,1.5.2,Brooks Brothers,2025,10,25.52,6.61,21.36,6.58,28.2,57.11,43.49,13.42,46.16,13.69,49.94,54.93
2749,5b6b3989-066c-4162-86e5-8a7cd82e1b32,Casual Pants,"Waist: 52 , Inseam: 32",58.71,73.62,32.41,31.51,17.24,44.1,38.22,59.65,52.06,49.03,33.75,33.52,52.42,scanId-5b6b3989-066c-4162-86e5-8a7cd82e1b32-dxl-custom-measures-version-1.5.2_19_08_2025.json,20-08-2025,12:24.3,1.5.2,7 for All Man Kind,2025,8,26.59,8.18,20.35,6.95,25.16,51.68,51.93,14.96,49.12,16.9,51.69,51.57
2750,5b6b3989-066c-4162-86e5-8a7cd82e1b32,Dress Pants,"Waist: 42 , Inseam: 30",51.67,77.91,29.53,29.61,16.15,45.39,39.36,57.2,46.93,51.64,35.75,34.47,41.62,scanId-5b6b3989-066c-4162-86e5-8a7cd82e1b32-dxl-custom-measures-version-1.5.2_19_08_2025.json,20-08-2025,12:24.3,1.5.2,Brooks Brothers,2025,8,28.27,7.96,20.16,8.05,29.98,53.29,49.9,16.14,50.85,16.28,42.13,51.87
2751,3cbe175d-9cb6-4973-a7ce-929a2599ab94,Shorts,"Waist: 46 , Inseam: 33",49.08,76.99,33.4,32.71,16.31,40.42,39.16,61.63,54.75,56.33,36.14,35.75,45.96,scanId-3cbe175d-9cb6-4973-a7ce-929a2599ab94-dxl-custom-measures-version-1.5.2_04_03_2024.json,05-03-2024,13:51.5,1.5.2,Polo Ralph Lauren,2024,3,27.03,8.06,19.21,7.87,28.07,51.84,46.7,16.11,50.86,16.46,46.21,46.39
2752,3cbe175d-9cb6-4973-a7ce-929a2599ab94,Casual Pants,"Waist: 46 , Inseam: 28",50.65,70.92,28.09,28.46,17.59,43.17,40.96,57.48,49.93,53.43,33.23,34.55,45.52,scanId-3cbe175d-9cb6-4973-a7ce-929a2599ab94-dxl-custom-measures-version-1.5.2_04_03_2024.json,05-03-2024,13:51.5,1.5.2,Brooks Brothers,2024,3,24.93,6.57,18.32,6.58,28.26,57.42,48.67,14.36,47.29,14.87,46.42,47.17
2753,5c544e29-fa77-40c8-8b5d-92934df3daa3,Casual Pants,"Waist: 40 , Inseam: 36",57.7,78.67,36.11,36.24,19.51,39.44,39.95,54.47,54.56,57.34,34.54,35.29,39.35,scanId-5c544e29-fa77-40c8-8b5d-92934df3daa3-dxl-custom-measures-version-1.5.2_19_10_2025.json,20-10-2025,53:59.1,1.5.2,Brooks Brothers,2025,10,29.35,8.12,20.55,7.95,25.69,57.43,51.44,16.38,45.9,14.46,39.97,46.55
2754,7bf910a2-72a5-44e1-9af6-9c5051a73d38,Dress Pants,"Waist: 50 , Inseam: 30",55.63,74.47,30.03,29.77,16.55,44.46,44.94,52.92,53.33,54.18,35.52,35.39,50.75,scanId-7bf910a2-72a5-44e1-9af6-9c5051a73d38-dxl-custom-measures-version-1.5.2_16_07_2024.json,17-07-2024,23:36.4,1.5.2,Tommy Hilfiger,2024,7,29.38,7.13,19.81,8.34,28.09,59.75,52.0,16.28,45.83,14.63,50.94,52.37
2755,7bf910a2-72a5-44e1-9af6-9c5051a73d38,Dress Pants,"Waist: 50 , Inseam: 32",58.19,79.04,32.05,31.98,17.7,43.19,39.74,55.72,49.3,54.33,35.5,36.1,50.88,scanId-7bf910a2-72a5-44e1-9af6-9c5051a73d38-dxl-custom-measures-version-1.5.2_16_07_2024.json,17-07-2024,23:36.4,1.5.2,Tommy Hilfiger,2024,7,24.06,7.4,18.85,7.89,24.32,51.65,45.02,16.78,53.32,15.86,49.82,51.28
2756,7bf910a2-72a5-44e1-9af6-9c5051a73d38,Denim,"Waist: 40 , Inseam: 32",59.87,76.17,31.87,31.71,16.86,42.55,45.11,59.93,47.51,54.44,35.24,35.57,40.95,scanId-7bf910a2-72a5-44e1-9af6-9c5051a73d38-dxl-custom-measures-version-1.5.2_16_07_2024.json,17-07-2024,23:36.4,1.5.2,Calvin Klein,2024,7,29.77,7.64,20.18,7.01,28.46,59.04,50.42,14.11,52.13,16.36,39.98,52.34
2757,6efa8d50-ce1b-4a5c-8e47-113ee5b530bc,Casual Pants,"Waist: 38 , Inseam: 36",51.71,75.56,36.45,35.78,16.98,44.52,45.12,54.18,55.02,51.94,35.33,33.58,37.26,scanId-6efa8d50-ce1b-4a5c-8e47-113ee5b530bc-dxl-custom-measures-version-1.5.2_23_09_2024.json,24-09-2024,49:36.5,1.5.2,Calvin Klein,2024,9,24.03,8.2,21.73,7.52,28.34,54.62,43.85,13.23,45.9,13.6,38.33,49.1
2758,6efa8d50-ce1b-4a5c-8e47-113ee5b530bc,Denim,"Waist: 46 , Inseam: 33",54.92,74.24,32.98,32.99,17.38,44.28,43.31,58.44,46.99,48.86,36.05,34.36,45.82,scanId-6efa8d50-ce1b-4a5c-8e47-113ee5b530bc-dxl-custom-measures-version-1.5.2_23_09_2024.json,24-09-2024,49:36.5,1.5.2,Brooks Brothers,2024,9,25.71,8.11,21.9,7.39,28.65,59.49,45.75,16.61,49.56,14.01,45.52,55.97
2759,6efa8d50-ce1b-4a5c-8e47-113ee5b530bc,Dress Pants,"Waist: 42 , Inseam: 30",55.66,73.43,30.08,29.83,17.16,42.98,38.32,52.41,53.64,57.95,34.1,36.45,42.67,scanId-6efa8d50-ce1b-4a5c-8e47-113ee5b530bc-dxl-custom-measures-version-1.5.2_23_09_2024.json,24-09-2024,49:36.5,1.5.2,Tommy Hilfiger,2024,9,25.51,6.56,19.1,7.16,27.6,54.7,51.97,15.71,53.76,16.82,42.24,54.35
2760,58c76b9e-a955-4364-b545-a01a53500bab,Denim,"Waist: 54 , Inseam: 36",53.11,74.33,36.27,36.21,18.95,40.01,40.24,57.42,48.69,53.14,35.47,34.42,54.32,scanId-58c76b9e-a955-4364-b545-a01a53500bab-dxl-custom-measures-version-1.5.2_19_06_2025.json,20-06-2025,29:32.5,1.5.2,Tommy Hilfiger,2025,6,24.41,7.7,20.47,8.1,27.78,59.89,44.73,13.81,49.14,14.79,54.8,53.85
2761,70d92c7e-b881-4936-88b9-1f1ca6c8eacc,Shorts,"Waist: 44 , Inseam: 36",52.49,78.06,36.45,35.73,19.73,38.27,38.75,58.65,50.61,51.4,36.47,34.58,44.71,scanId-70d92c7e-b881-4936-88b9-1f1ca6c8eacc-dxl-custom-measures-version-1.5.2_10_07_2024.json,11-07-2024,49:38.5,1.5.2,7 for All Man Kind,2024,7,24.24,6.71,20.98,8.06,27.06,53.6,45.05,13.42,49.16,14.48,44.65,54.85
2762,70d92c7e-b881-4936-88b9-1f1ca6c8eacc,Shorts,"Waist: 52 , Inseam: 28",57.01,69.64,28.02,28.48,17.48,43.92,44.53,58.81,52.34,51.02,36.94,34.29,52.48,scanId-70d92c7e-b881-4936-88b9-1f1ca6c8eacc-dxl-custom-measures-version-1.5.2_10_07_2024.json,11-07-2024,49:38.5,1.5.2,Calvin Klein,2024,7,24.8,7.26,20.49,7.49,25.14,57.5,48.95,14.81,48.67,13.93,51.91,50.96
2763,4f6783b8-60d5-45a2-a793-8d0d2ed7995c,Shorts,"Waist: 42 , Inseam: 30",48.21,78.71,29.67,30.15,17.46,39.72,41.34,61.79,55.62,53.66,36.33,34.03,41.93,scanId-4f6783b8-60d5-45a2-a793-8d0d2ed7995c-dxl-custom-measures-version-1.5.2_14_02_2025.json,15-02-2025,16:25.6,1.5.2,Tommy Hilfiger,2025,2,27.74,6.55,20.81,6.7,27.29,53.42,43.94,15.58,51.06,14.68,42.0,55.58
2764,4f6783b8-60d5-45a2-a793-8d0d2ed7995c,Dress Pants,"Waist: 46 , Inseam: 32",54.15,78.77,32.04,31.54,18.63,40.39,45.24,58.22,54.95,55.7,35.84,35.03,45.23,scanId-4f6783b8-60d5-45a2-a793-8d0d2ed7995c-dxl-custom-measures-version-1.5.2_14_02_2025.json,15-02-2025,16:25.6,1.5.2,Calvin Klein,2025,2,28.17,7.93,20.81,7.45,28.94,54.57,47.51,13.72,46.59,15.77,45.12,50.97
2765,4f6783b8-60d5-45a2-a793-8d0d2ed7995c,Denim,"Waist: 48 , Inseam: 33",53.68,76.91,33.46,32.92,19.54,43.51,44.5,56.65,53.45,55.71,35.03,33.01,47.97,scanId-4f6783b8-60d5-45a2-a793-8d0d2ed7995c-dxl-custom-measures-version-1.5.2_14_02_2025.json,15-02-2025,16:25.6,1.5.2,Calvin Klein,2025,2,28.36,7.47,19.3,6.77,28.62,54.84,46.76,14.54,45.32,16.9,47.73,56.28
2766,0c489c0f-14f0-4fff-afa0-910e9adb6bdb,Shorts,"Waist: 56 , Inseam: 33",51.31,79.53,33.09,32.52,17.37,43.38,39.79,56.91,51.26,55.81,35.71,33.41,55.84,scanId-0c489c0f-14f0-4fff-afa0-910e9adb6bdb-dxl-custom-measures-version-1.5.2_28_12_2024.json,29-12-2024,29:17.4,1.5.2,7 for All Man Kind,2024,12,24.21,7.91,20.71,8.3,27.13,56.15,43.23,16.75,47.53,13.27,55.6,48.91
2767,0c489c0f-14f0-4fff-afa0-910e9adb6bdb,Shorts,"Waist: 42 , Inseam: 36",51.42,71.29,35.64,36.26,19.49,38.52,38.17,54.48,55.63,56.28,36.96,33.85,41.82,scanId-0c489c0f-14f0-4fff-afa0-910e9adb6bdb-dxl-custom-measures-version-1.5.2_28_12_2024.json,29-12-2024,29:17.4,1.5.2,7 for All Man Kind,2024,12,28.28,7.04,18.24,7.64,28.1,56.25,50.72,13.7,47.65,14.22,41.87,50.01
2768,0c489c0f-14f0-4fff-afa0-910e9adb6bdb,Dress Pants,"Waist: 44 , Inseam: 36",57.83,76.0,35.84,36.25,19.58,39.93,42.05,56.36,53.77,50.29,35.71,33.28,44.32,scanId-0c489c0f-14f0-4fff-afa0-910e9adb6bdb-dxl-custom-measures-version-1.5.2_28_12_2024.json,29-12-2024,29:17.4,1.5.2,Polo Ralph Lauren,2024,12,29.37,6.95,18.02,7.53,29.11,52.46,51.21,14.78,52.84,16.2,43.45,53.99
2769,8dd5bf6b-9a88-4c16-bf72-64555ee88de6,Denim,"Waist: 46 , Inseam: 34",52.94,79.86,34.36,33.8,18.49,41.39,42.42,55.81,51.85,52.55,35.3,33.19,46.76,scanId-8dd5bf6b-9a88-4c16-bf72-64555ee88de6-dxl-custom-measures-version-1.5.2_24_12_2024.json,25-12-2024,34:10.4,1.5.2,7 for All Man Kind,2024,12,28.8,6.87,20.44,6.62,25.82,52.55,45.17,14.0,50.96,16.75,45.12,53.34
2770,8dd5bf6b-9a88-4c16-bf72-64555ee88de6,Casual Pants,"Waist: 38 , Inseam: 32",58.61,70.91,31.5,32.36,17.71,38.45,42.45,58.82,50.89,55.13,36.18,34.73,37.06,scanId-8dd5bf6b-9a88-4c16-bf72-64555ee88de6-dxl-custom-measures-version-1.5.2_24_12_2024.json,25-12-2024,34:10.4,1.5.2,7 for All Man Kind,2024,12,26.97,8.17,19.55,7.46,25.69,59.18,46.54,14.0,51.7,15.57,37.34,52.74
2771,8dd5bf6b-9a88-4c16-bf72-64555ee88de6,Dress Pants,"Waist: 56 , Inseam: 28",59.31,74.32,28.15,27.97,16.78,43.0,41.87,53.83,52.23,56.46,35.8,36.07,56.73,scanId-8dd5bf6b-9a88-4c16-bf72-64555ee88de6-dxl-custom-measures-version-1.5.2_24_12_2024.json,25-12-2024,34:10.4,1.5.2,Polo Ralph Lauren,2024,12,27.83,8.11,21.4,8.43,29.34,59.01,44.56,14.79,52.22,13.91,56.5,48.38
2772,88e6fbd5-7bd4-40ba-ba1f-a082fa1396e2,Denim,"Waist: 52 , Inseam: 30",52.09,72.05,29.63,29.96,16.14,39.27,44.12,58.76,48.77,49.89,36.32,36.74,52.49,scanId-88e6fbd5-7bd4-40ba-ba1f-a082fa1396e2-dxl-custom-measures-version-1.5.2_25_09_2024.json,26-09-2024,51:52.2,1.5.2,Polo Ralph Lauren,2024,9,24.29,8.15,20.55,7.6,26.53,57.07,51.21,16.1,50.99,13.29,51.53,53.97
2773,917a679a-e776-473b-95c0-c0621ffc89fb,Shorts,"Waist: 52 , Inseam: 36",55.16,79.86,35.6,35.6,17.67,42.07,39.45,52.17,51.01,51.33,36.94,34.2,52.3,scanId-917a679a-e776-473b-95c0-c0621ffc89fb-dxl-custom-measures-version-1.5.2_16_03_2024.json,17-03-2024,47:16.8,1.5.2,7 for All Man Kind,2024,3,24.98,6.87,18.33,8.17,29.51,57.42,47.45,13.66,45.1,15.17,52.0,47.43
2774,6e425d5c-8f9b-4f13-b4e4-1eda954784f8,Shorts,"Waist: 40 , Inseam: 28",59.29,73.39,27.84,28.13,18.97,38.8,40.63,61.26,51.88,51.14,33.52,33.51,39.37,scanId-6e425d5c-8f9b-4f13-b4e4-1eda954784f8-dxl-custom-measures-version-1.5.2_04_07_2025.json,05-07-2025,45:57.5,1.5.2,7 for All Man Kind,2025,7,29.6,7.73,18.19,7.33,26.84,53.65,45.36,15.7,45.16,14.77,39.07,49.32
