invoiceid,invoice_pk,orderid,orderpk,createdtimestamp,cleanuptaskid,errordescription,iserror,publishcount,process,failedamount,fulfillmentdate,sellinglocationid,updatedby,amountprocessed,totalcharges,invoicesubtotal,parentorderid,taxexemptid,totaltaxes,totaldiscounts,publishstatusid,statusid,updatedtimestamp,createdby,invoicetypeid,customerid,orgid,contextid,packageid,invoicetotal,unique_identifier,invoiceadditional,messageid,load_date,update_date
123002760,6622569354851992482,122002760,6205307179102380943,2023-04-14T00:00:00.000,TASK7679,SUCCESS,False,1,FINALIZED,0,2023-04-19T00:00:00.000,LOC5127,user1854@dxlg.com,452.49,14.1,416.29,NONE,TAX002,36.2,22.62,3000,100,2023-04-14T23:00:00.000,system@dxlg.com,STANDARD,CUST69080,dxlg-us,238312a8-1ae3-4237-b30f-a825b029bb0c,PKG36820,452.49,279f4013-8c9a-488a-a499-4ba52ca9918c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",d2f4a05a-5947-48b5-9cd3-6a166d09a558,2025-12-05,2025-12-05
123002761,6991377816312387910,122002761,6293186431268715206,2024-07-22T00:00:00.000,TASK9084,NONE,False,2,COMPLETED,0,2024-07-24T00:00:00.000,LOC5620,user6994@dxlg.com,407.55,7.4,374.95,NONE,NONE,32.6,20.38,2000,200,2024-07-22T04:00:00.000,system@dxlg.com,DEBIT,CUST57559,dxlg-us,1cf6994d-338d-4248-bc71-7bb07ea80a04,PKG80627,407.55,4f1575db-7c0f-4210-85ea-0aecd53c024b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",fadc31b9-94b5-4d17-ad8a-381a4a8b3766,2025-12-05,2025-12-05
123002762,6766671358971660296,122002762,6026756734137812823,2023-09-19T00:00:00.000,TASK6810,COMPLETED,False,1,COMPLETED,0,2023-09-20T00:00:00.000,LOC3795,user4708@dxlg.com,205.46,12.37,189.02,NONE,NONE,16.44,10.27,2000,200,2023-09-19T23:00:00.000,system@dxlg.com,DEBIT,CUST11874,dxlg-us,0fc7be31-081b-4e96-b9c1-af9eb3f8d6a6,PKG10537,205.46,f8e1a378-c4c2-4045-add0-d52e07fcf68b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",cab853a8-8824-44ef-87b0-8d5a3bd0acd4,2025-12-05,2025-12-05
123002763,6990818032701252277,122002763,6077443949718891878,2023-09-13T00:00:00.000,TASK6616,COMPLETED,False,2,COMPLETED,0,2023-09-16T00:00:00.000,LOC2783,user7000@dxlg.com,432.67,8.17,398.06,NONE,NONE,34.61,21.63,1000,300,2023-09-13T17:00:00.000,system@dxlg.com,STANDARD,CUST97222,dxlg-us,d6daff30-9fa1-4e0c-9393-90a0d6c6d969,PKG89856,432.67,bc7b55f9-3dd1-4d6b-b752-1a10e9861708,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",6a7efdc9-b6ce-4496-98b9-633aea0a1fc8,2025-12-05,2025-12-05
123002764,6274399759522398858,122002764,6645001718814076567,2024-05-05T00:00:00.000,TASK9017,SUCCESS,False,3,COMPLETED,0,2024-05-06T00:00:00.000,LOC4747,user4207@dxlg.com,139.67,10.51,128.5,NONE,TAX002,11.17,6.98,1000,100,2024-05-05T02:00:00.000,system@dxlg.com,DEBIT,CUST82814,dxlg-us,200a6c7c-62ae-4e60-928a-d6949b4ad9df,PKG75700,139.67,25269501-fc48-425a-82d9-0c31cd082989,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",66fec0b2-0334-4d75-a44b-f871c275c05e,2025-12-05,2025-12-05
123002766,6558092477209182558,122002766,6643054351513086144,2025-09-13T00:00:00.000,TASK9456,NONE,False,1,PROCESSED,0,2025-09-14T00:00:00.000,LOC4966,user7631@dxlg.com,417.57,5.35,384.16,NONE,TAX001,33.41,20.88,2000,300,2025-09-13T17:00:00.000,system@dxlg.com,DEBIT,CUST98001,dxlg-us,78875d4d-03f4-40e3-af2f-c03e68999ae2,PKG88870,417.57,6ebcfe3e-2897-470d-8437-5c8816bab9a3,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",fc6b4450-3ed0-472c-b1e2-721a4824af6b,2025-12-05,2025-12-05
123002767,6206276222316629103,122002767,6280152039871679938,2021-01-13T00:00:00.000,TASK8541,COMPLETED,False,1,FINALIZED,0,2021-01-17T00:00:00.000,LOC9687,user7684@dxlg.com,483.64,9.18,444.95,NONE,NONE,38.69,24.18,1000,300,2021-01-13T04:00:00.000,system@dxlg.com,CREDIT,CUST82268,dxlg-us,d09c857b-7fe6-45a3-9880-a05d11a2629d,PKG36452,483.64,227667a3-d285-44ba-8bca-fcece3200f24,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",6bcf1f2e-c4f3-4e3f-9c93-3fd2c2a4f202,2025-12-05,2025-12-05
123002768,6435472698527603819,122002768,6269647915037228301,2021-09-25T00:00:00.000,TASK5846,NONE,False,3,FINALIZED,0,2021-09-28T00:00:00.000,LOC1299,user4079@dxlg.com,425.17,11.35,391.16,NONE,TAX001,34.01,21.26,2000,100,2021-09-25T17:00:00.000,system@dxlg.com,DEBIT,CUST49658,dxlg-us,bba4bd68-e4c8-4837-b002-db7f72997953,PKG22432,425.17,4b251915-e669-4c63-8308-6b6156cdf846,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",d1f88144-4741-477f-b9a2-ddf6d9edae7a,2025-12-05,2025-12-05
123002769,6843839996450572625,122002769,6271955567025527026,2020-07-04T00:00:00.000,TASK9175,COMPLETED,False,3,PROCESSED,0,2020-07-09T00:00:00.000,LOC6744,user9691@dxlg.com,403.33,11.75,371.06,NONE,TAX001,32.27,20.17,2000,200,2020-07-04T15:00:00.000,system@dxlg.com,CREDIT,CUST54183,dxlg-us,52144f65-75b6-4e09-b961-6d3fb784f8da,PKG56628,403.33,33937813-5805-46d4-b3e6-77144edc80bf,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",aa61132a-cc6f-4abe-897d-54c2e1912759,2025-12-05,2025-12-05
123002770,6428706434807628706,122002770,6649981633903298579,2024-11-17T00:00:00.000,TASK8498,NONE,False,3,COMPLETED,0,2024-11-20T00:00:00.000,LOC7558,user6844@dxlg.com,56.8,14.72,52.26,NONE,TAX001,4.54,2.84,1000,100,2024-11-18T00:00:00.000,system@dxlg.com,DEBIT,CUST34791,dxlg-us,77848fb6-9923-452d-96f4-f444119097b3,PKG83310,56.8,316b88c8-9369-4af8-a38d-cb1dd8f9036e,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f2a62a7d-1035-4614-880f-ac86fd4d8a00,2025-12-05,2025-12-05
123002771,6538796981658322703,122002771,6587319646458988769,2023-11-03T00:00:00.000,TASK8604,COMPLETED,False,1,FINALIZED,0,2023-11-04T00:00:00.000,LOC2855,user5786@dxlg.com,282.28,6.05,259.7,NONE,NONE,22.58,14.11,2000,300,2023-11-03T02:00:00.000,system@dxlg.com,CREDIT,CUST56418,dxlg-us,037e0907-0b69-479a-b92f-c3fcc3f05b57,PKG93108,282.28,3cdcf6cb-4edc-4e14-999e-8c357f2ea7b9,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",2a787349-0dcf-4c16-b1ff-e34b81dacc25,2025-12-05,2025-12-05
123002772,6047778269927567678,122002772,6378430854021558616,2021-04-23T00:00:00.000,TASK1460,COMPLETED,False,1,FINALIZED,0,2021-04-25T00:00:00.000,LOC4482,user5159@dxlg.com,488.03,7.73,448.99,NONE,TAX001,39.04,24.4,3000,300,2021-04-23T05:00:00.000,system@dxlg.com,CREDIT,CUST74627,dxlg-us,c603c9ef-e451-470b-b675-2600389e8f6b,PKG77419,488.03,81d6bc8f-d549-4645-9a0b-1bd05f1dc6c5,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7f4dbfa3-d7f8-4952-bc0d-132fcf587348,2025-12-05,2025-12-05
123002773,6144602314202945768,122002773,6868468356059384766,2023-01-17T00:00:00.000,TASK6651,NONE,False,3,FINALIZED,0,2023-01-21T00:00:00.000,LOC1907,user5622@dxlg.com,240.96,14.07,221.68,NONE,TAX001,19.28,12.05,2000,200,2023-01-17T16:00:00.000,system@dxlg.com,STANDARD,CUST62719,dxlg-us,3ee5b2c8-3497-482b-84d9-d7761507e7da,PKG13184,240.96,9c0a4080-c34d-466e-9097-ad47aac8fb72,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",9ad4c60b-efea-48ff-9c6a-941011eb55f8,2025-12-05,2025-12-05
123002774,6821307137026542959,122002774,6928013861296976004,2023-08-06T00:00:00.000,TASK6221,SUCCESS,False,1,PROCESSED,0,2023-08-08T00:00:00.000,LOC7065,user6847@dxlg.com,259.38,13.61,238.63,NONE,TAX001,20.75,12.97,1000,300,2023-08-06T19:00:00.000,system@dxlg.com,STANDARD,CUST93638,dxlg-us,1a596782-c2bb-409c-9c43-81342964f701,PKG95830,259.38,35c46191-76d2-4797-b549-a152de910735,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",3b9a3f95-038a-410c-b9a9-5d1a4777cf8a,2025-12-05,2025-12-05
123002776,6460624845143382327,122002776,6349168035189095210,2021-06-19T00:00:00.000,TASK5177,SUCCESS,False,3,FINALIZED,0,2021-06-21T00:00:00.000,LOC8779,user6623@dxlg.com,257.63,6.5,237.02,NONE,TAX001,20.61,12.88,2000,200,2021-06-19T19:00:00.000,system@dxlg.com,CREDIT,CUST86208,dxlg-us,5263f470-b358-4af9-9124-5c7a0b14c3a3,PKG52749,257.63,e7025997-8846-487c-9b57-ea77fe329080,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8418e7f8-8c02-4b7c-9a39-a724508c618a,2025-12-05,2025-12-05
123002777,6012834875627005545,122002777,6689095416628219767,2024-07-09T00:00:00.000,TASK5228,SUCCESS,False,1,FINALIZED,0,2024-07-10T00:00:00.000,LOC9852,user5894@dxlg.com,150.14,10.77,138.13,NONE,TAX002,12.01,7.51,2000,300,2024-07-09T16:00:00.000,system@dxlg.com,STANDARD,CUST44315,dxlg-us,3e768dc8-5f0a-4a47-8659-1bbb07fb5d15,PKG16436,150.14,c53a27a2-e7e8-45f5-9a92-71033b6d6135,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",3a00e81c-50a6-4731-8214-fa531e784c66,2025-12-05,2025-12-05
123002778,6860307705941817463,122002778,6410988053512676948,2024-01-16T00:00:00.000,TASK4573,SUCCESS,False,1,PROCESSED,0,2024-01-18T00:00:00.000,LOC2681,user6517@dxlg.com,250.86,10.04,230.79,NONE,NONE,20.07,12.54,2000,300,2024-01-16T10:00:00.000,system@dxlg.com,CREDIT,CUST85453,dxlg-us,e4675add-d0c6-4d66-9182-3f6508e4662e,PKG35321,250.86,8a34ab87-3fb9-46f1-a466-5e1cca871407,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",dc444256-8488-437b-aa8e-ce93a34a7701,2025-12-05,2025-12-05
123002779,6200001608955801595,122002779,6029302090339204563,2021-03-10T00:00:00.000,TASK9313,SUCCESS,False,2,FINALIZED,0,2021-03-13T00:00:00.000,LOC2830,user6513@dxlg.com,270.69,9.45,249.03,NONE,TAX002,21.66,13.53,1000,300,2021-03-10T15:00:00.000,system@dxlg.com,DEBIT,CUST45102,dxlg-us,4fb32ac8-3103-4f42-9485-f87b88f4b0b9,PKG30119,270.69,ae4c7daf-672e-4e59-9800-a8e46668bd70,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",1c387480-bd4d-476b-9b2e-099ec4224ee6,2025-12-05,2025-12-05
123002780,6569945100428328521,122002780,6488498919458467957,2020-05-27T00:00:00.000,TASK4173,NONE,False,2,PROCESSED,0,2020-05-30T00:00:00.000,LOC6712,user5782@dxlg.com,423.03,8.92,389.19,NONE,NONE,33.84,21.15,3000,300,2020-05-27T22:00:00.000,system@dxlg.com,CREDIT,CUST51933,dxlg-us,6d1f2808-e181-4b56-8db5-cefd6756ac0e,PKG62564,423.03,01d42b06-8834-4a6d-a0d5-ec464e327b99,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",2316e63f-2787-40ab-99b5-43340a9a215e,2025-12-05,2025-12-05
123002781,6941775282471450109,122002781,6933503811385564827,2025-11-15T00:00:00.000,TASK6976,NONE,False,2,COMPLETED,0,2025-11-18T00:00:00.000,LOC1301,user8913@dxlg.com,401.56,8.75,369.44,NONE,NONE,32.12,20.08,3000,200,2025-11-15T13:00:00.000,system@dxlg.com,STANDARD,CUST74105,dxlg-us,58969807-cc03-49cc-95a5-8de86b2893b1,PKG84584,401.56,65229ad3-5b46-439e-840a-91820546d94b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",a520667b-a052-41ff-b55a-e126bb91ae2c,2025-12-05,2025-12-05
123002783,6797296833032455840,122002783,6583024328144389089,2020-06-10T00:00:00.000,TASK1189,SUCCESS,False,2,PROCESSED,0,2020-06-11T00:00:00.000,LOC8571,user7954@dxlg.com,361.21,10.14,332.31,125061540,TAX001,28.9,18.06,1000,100,2020-06-10T23:00:00.000,system@dxlg.com,DEBIT,CUST70145,dxlg-us,776f5843-410c-4f47-80be-eb81d7b22102,PKG93401,361.21,240f0127-b081-4abe-9069-bf1c9d52a46b,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",45fac373-7b2c-427e-bd7b-a5993484feaf,2025-12-05,2025-12-05
123002784,6909289050162894162,122002784,6340705797507842860,2022-08-02T00:00:00.000,TASK6279,COMPLETED,False,3,FINALIZED,0,2022-08-05T00:00:00.000,LOC7020,user3561@dxlg.com,320.6,12.61,294.95,NONE,NONE,25.65,16.03,2000,200,2022-08-02T18:00:00.000,system@dxlg.com,STANDARD,CUST58662,dxlg-us,d3beeccc-5615-4eb8-be30-f0032fcb6b43,PKG79524,320.6,ebb09f70-85c4-497b-bd56-9fc6ff3228aa,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",8cccef39-8fb0-47ed-9578-ea9f86eb4485,2025-12-05,2025-12-05
123002785,6100015208410594126,122002785,6359550379221784871,2022-05-01T00:00:00.000,TASK4155,COMPLETED,False,1,FINALIZED,0,2022-05-03T00:00:00.000,LOC3605,user3029@dxlg.com,399.55,13.88,367.59,NONE,TAX001,31.96,19.98,3000,100,2022-05-01T19:00:00.000,system@dxlg.com,DEBIT,CUST80620,dxlg-us,09ee5210-0368-48dd-96a1-b70355236b88,PKG94241,399.55,6ca6f833-85e8-45ef-8301-f9c017c7b633,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",5ade37e5-895d-4b53-9208-548d81cde5b4,2025-12-05,2025-12-05
123002786,6591744060389290892,122002786,6289971103450338158,2020-02-09T00:00:00.000,TASK2969,SUCCESS,False,3,FINALIZED,0,2020-02-12T00:00:00.000,LOC8349,user6251@dxlg.com,404.83,7.48,372.44,NONE,TAX001,32.39,20.24,2000,100,2020-02-09T15:00:00.000,system@dxlg.com,CREDIT,CUST49659,dxlg-us,9b424c35-7561-48bf-b6fc-bf457cf4ddb0,PKG98316,404.83,95175092-348b-40df-9d90-d758eb88d230,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",adf93959-2004-401f-9724-af14f08970d2,2025-12-05,2025-12-05
123002787,6867253857529784211,122002787,6997292515864974431,2023-09-13T00:00:00.000,TASK4116,NONE,False,2,PROCESSED,0,2023-09-16T00:00:00.000,LOC8266,user2183@dxlg.com,414.58,11.21,381.41,154286715,TAX001,33.17,20.73,3000,300,2023-09-13T01:00:00.000,system@dxlg.com,CREDIT,CUST71240,dxlg-us,6567a114-18d3-4ebc-9ae2-2810bf27c3ae,PKG14485,414.58,d260f73a-149a-455a-95cf-2384a6366808,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",120ab2e4-b38a-439c-ac22-e2559def83bd,2025-12-05,2025-12-05
123002788,6465100025336037575,122002788,6103419512793886078,2025-03-04T00:00:00.000,TASK4486,COMPLETED,False,2,FINALIZED,0,2025-03-09T00:00:00.000,LOC9359,user3725@dxlg.com,104.39,11.83,96.04,NONE,TAX001,8.35,5.22,2000,300,2025-03-04T20:00:00.000,system@dxlg.com,CREDIT,CUST95795,dxlg-us,54184525-4f3c-4044-9c35-12b26f814208,PKG78831,104.39,c3bcf848-3857-4716-b083-fa4220a4a891,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",949210a5-8581-4354-be43-6efe7dd6e6e0,2025-12-05,2025-12-05
123002789,6038300393882690704,122002789,6915420777842790480,2025-09-05T00:00:00.000,TASK1703,COMPLETED,False,3,FINALIZED,0,2025-09-08T00:00:00.000,LOC9820,user1853@dxlg.com,283.02,12.1,260.38,NONE,NONE,22.64,14.15,1000,300,2025-09-05T16:00:00.000,system@dxlg.com,CREDIT,CUST75634,dxlg-us,04ab4ba2-328b-4c01-9478-9bc18a1bcd01,PKG64989,283.02,3c8d16a2-82b3-4ab1-810c-6efe2810e867,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",11e2b769-5f6d-46cd-ba5e-d99d353d1e92,2025-12-05,2025-12-05
123002790,6207502690305419573,122002790,6665411429273142027,2022-01-18T00:00:00.000,TASK8313,SUCCESS,False,1,COMPLETED,0,2022-01-23T00:00:00.000,LOC6189,user9773@dxlg.com,346.36,12.31,318.65,NONE,NONE,27.71,17.32,2000,300,2022-01-18T07:00:00.000,system@dxlg.com,STANDARD,CUST73291,dxlg-us,5b183948-976a-4731-b236-be6af79c29bb,PKG71409,346.36,879b1431-6f11-4ae1-a364-148e47935b4c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",d7b8fa15-1474-46d6-a095-abd5ad84736d,2025-12-05,2025-12-05
123002791,6935412090797689683,122002791,6806791381239163416,2025-02-27T00:00:00.000,TASK3494,COMPLETED,False,3,PROCESSED,0,2025-02-28T00:00:00.000,LOC3206,user4108@dxlg.com,201.09,11.2,185.0,NONE,TAX001,16.09,10.05,2000,100,2025-02-27T10:00:00.000,system@dxlg.com,STANDARD,CUST94759,dxlg-us,e3356cf2-401a-437d-b261-df6e57fb1baf,PKG89107,201.09,cf52a636-2245-43a6-a3f9-c482883e5187,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",c4f5801d-af85-40b4-9f4f-edc095517d9a,2025-12-05,2025-12-05
123002793,6710229080822979347,122002793,6623949806796531914,2024-06-08T00:00:00.000,TASK7098,NONE,False,3,FINALIZED,0,2024-06-11T00:00:00.000,LOC4586,user6680@dxlg.com,414.35,5.51,381.2,116917098,TAX001,33.15,20.72,2000,200,2024-06-08T08:00:00.000,system@dxlg.com,DEBIT,CUST98603,dxlg-us,a8697ac4-aef2-48bc-b264-3c0fdddd0006,PKG35191,414.35,d4e4bb8f-32d1-42bb-b9bc-4254af130e68,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",c57c345a-55ee-4c67-a884-935ea6d5cab6,2025-12-05,2025-12-05
123002794,6274677081063866275,122002794,6822352553196538986,2024-01-12T00:00:00.000,TASK3657,COMPLETED,False,3,FINALIZED,0,2024-01-16T00:00:00.000,LOC4821,user2088@dxlg.com,135.05,11.09,124.25,NONE,NONE,10.8,6.75,3000,200,2024-01-12T01:00:00.000,system@dxlg.com,STANDARD,CUST89691,dxlg-us,826d284b-d6cc-40f5-9663-8f8341bf7815,PKG12496,135.05,27211992-1529-4854-93f9-d8f3ce54ba17,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",b99a121b-a8f0-4dc9-be2b-f410923cd6c0,2025-12-05,2025-12-05
123002795,6055998572516603954,122002795,6344114771400544901,2020-01-24T00:00:00.000,TASK6897,SUCCESS,False,2,COMPLETED,0,2020-01-28T00:00:00.000,LOC7778,user8102@dxlg.com,229.25,12.35,210.91,NONE,TAX002,18.34,11.46,1000,200,2020-01-24T17:00:00.000,system@dxlg.com,DEBIT,CUST50582,dxlg-us,3f5abb89-7583-4d80-9564-678938715b98,PKG12369,229.25,c2333a3c-d2d8-49aa-8770-3243e0168345,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",dcaf2bd0-8618-403c-853a-bf1f5937d4d8,2025-12-05,2025-12-05
123002796,6816027538541008610,122002796,6179633001072016944,2025-11-17T00:00:00.000,TASK5725,SUCCESS,False,3,COMPLETED,0,2025-11-22T00:00:00.000,LOC7600,user1621@dxlg.com,197.11,9.63,181.34,NONE,TAX001,15.77,9.86,3000,300,2025-11-17T17:00:00.000,system@dxlg.com,STANDARD,CUST49870,dxlg-us,4da5583b-1c28-4afd-a984-9e244a6c9c78,PKG66238,197.11,25230116-d04c-4e34-ae5b-653b165d5066,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",62ced25d-73e4-4adb-9fc3-2973d2f6dcee,2025-12-05,2025-12-05
123002797,6467233353778343746,122002797,6946884588358615921,2020-12-07T00:00:00.000,TASK2251,COMPLETED,False,1,FINALIZED,0,2020-12-10T00:00:00.000,LOC1533,user8154@dxlg.com,176.1,7.52,162.01,NONE,NONE,14.09,8.8,2000,100,2020-12-07T23:00:00.000,system@dxlg.com,STANDARD,CUST75391,dxlg-us,d63429b7-c58a-475a-b9c1-53691dbe78e8,PKG83293,176.1,f78da9c3-4dab-4c28-9d4b-a540161a2750,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",51513a1c-e21f-48a3-b01e-8f9e9c17911f,2025-12-05,2025-12-05
123002798,6703123605343925443,122002798,6943408072330230866,2021-09-10T00:00:00.000,TASK2941,SUCCESS,False,2,COMPLETED,0,2021-09-13T00:00:00.000,LOC5489,user6609@dxlg.com,403.49,5.85,371.21,NONE,TAX001,32.28,20.17,1000,100,2021-09-10T05:00:00.000,system@dxlg.com,DEBIT,CUST25663,dxlg-us,1932b15d-a81c-4d64-86ff-81983fd10946,PKG74028,403.49,501af9b4-b32d-4f0e-92f3-151bc1466eee,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",9c0f83ed-4e2b-4981-9613-f71e6ffda9a1,2025-12-05,2025-12-05
123002799,6006770237197205890,122002799,6157210848489279992,2023-07-21T00:00:00.000,TASK2908,NONE,False,3,PROCESSED,0,2023-07-24T00:00:00.000,LOC3771,user7013@dxlg.com,306.37,12.52,281.86,NONE,TAX001,24.51,15.32,3000,100,2023-07-21T22:00:00.000,system@dxlg.com,DEBIT,CUST57522,dxlg-us,8430ab58-65b9-43d8-b5d9-e72724519e9c,PKG27001,306.37,77bc46ce-2603-4a8d-a983-e67f90e0965c,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",a0afc3f7-1c84-423d-84cb-1bf8cd2fc36c,2025-12-05,2025-12-05
123002801,6183982465355047739,122002801,6966563990030651791,2025-08-06T00:00:00.000,TASK1489,COMPLETED,False,1,COMPLETED,0,2025-08-09T00:00:00.000,LOC9029,user5052@dxlg.com,264.16,12.85,243.03,NONE,NONE,21.13,13.21,3000,300,2025-08-06T20:00:00.000,system@dxlg.com,DEBIT,CUST90546,dxlg-us,10692924-5389-4af3-ae6f-38d262b4ead2,PKG66403,264.16,547a5cab-6e96-47e8-bdaa-77192bdda002,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",f8fdeda4-f2b6-456d-aafb-4e9e5e5b1766,2025-12-05,2025-12-05
123002802,6866947748632562340,122002802,6047757713984146848,2021-01-09T00:00:00.000,TASK3935,COMPLETED,False,2,COMPLETED,0,2021-01-10T00:00:00.000,LOC5269,user8979@dxlg.com,108.96,9.83,100.24,NONE,TAX001,8.72,5.45,3000,100,2021-01-09T20:00:00.000,system@dxlg.com,STANDARD,CUST34281,dxlg-us,3094e399-ab05-4cd4-bb5b-a02a313abd4c,PKG51561,108.96,523c74e4-1172-4f81-9043-222ff0264300,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",9820048d-e969-4882-b5e7-0ba61d087aab,2025-12-05,2025-12-05
123002803,6782116755594042366,122002803,6286455172263387817,2020-09-22T00:00:00.000,TASK9164,SUCCESS,False,2,COMPLETED,0,2020-09-23T00:00:00.000,LOC8180,user1070@dxlg.com,435.11,7.57,400.3,NONE,NONE,34.81,21.76,2000,300,2020-09-22T06:00:00.000,system@dxlg.com,STANDARD,CUST83023,dxlg-us,bdc4b870-ff34-4f26-973d-e74b09ada9fa,PKG75296,435.11,f3c68d1e-a85c-4fa8-b30f-b8e9559c78bd,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",530b124f-5424-476d-8435-f8c390d3e0e8,2025-12-05,2025-12-05
123002805,6179977152285483393,122002805,6193926350449431582,2020-11-14T00:00:00.000,TASK2673,NONE,False,2,COMPLETED,0,2020-11-15T00:00:00.000,LOC6897,user4163@dxlg.com,457.9,10.81,421.27,NONE,TAX002,36.63,22.89,3000,300,2020-11-14T12:00:00.000,system@dxlg.com,STANDARD,CUST13398,dxlg-us,9950bd53-cd40-4652-8392-2080b2069024,PKG13419,457.9,b2dc7da3-eb87-485d-a09c-a57cc9cc0717,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",31e05070-f23d-4ec3-8f45-86e66c40cfa1,2025-12-05,2025-12-05
123002807,6575955889123535822,122002807,6915243756031384931,2025-01-12T00:00:00.000,TASK9274,COMPLETED,False,3,FINALIZED,0,2025-01-15T00:00:00.000,LOC3933,user8576@dxlg.com,313.06,10.11,288.02,NONE,TAX002,25.04,15.65,3000,100,2025-01-12T09:00:00.000,system@dxlg.com,STANDARD,CUST14757,dxlg-us,21819939-ba84-4a4f-976f-cf8d61f943f2,PKG35445,313.06,215cfd9d-2b5c-4616-b8b0-a71dc5d46d92,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",049708e6-7ae4-4a7d-95fe-2a4c74b9e299,2025-12-05,2025-12-05
123002810,6954737596717638414,122002810,6639292805251942794,2023-11-15T00:00:00.000,TASK2221,NONE,False,3,FINALIZED,0,2023-11-20T00:00:00.000,LOC8623,user9873@dxlg.com,293.48,6.39,270.0,NONE,TAX002,23.48,14.67,3000,100,2023-11-15T03:00:00.000,system@dxlg.com,CREDIT,CUST99865,dxlg-us,258d5853-0dff-41c4-86bd-3cda546b79e9,PKG41664,293.48,8e281d7b-950d-4dc3-b0b9-39cdb32bcf1a,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",baf161ab-c905-4eeb-a346-fa646d2b9eaa,2025-12-05,2025-12-05
123002811,6270699185627758556,122002811,6855867492381843299,2021-06-12T00:00:00.000,TASK5338,COMPLETED,False,3,COMPLETED,0,2021-06-15T00:00:00.000,LOC2573,user3631@dxlg.com,113.47,12.89,104.39,NONE,NONE,9.08,5.67,2000,200,2021-06-12T06:00:00.000,system@dxlg.com,STANDARD,CUST14637,dxlg-us,6443e15d-9a12-43a7-b5f6-4207ef561ec3,PKG64692,113.47,26880638-f82f-47ac-b6fc-8a37b2ed2b97,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",1b68674c-970f-4b13-8ef8-03725f4f6046,2025-12-05,2025-12-05
123002812,6374613867742666030,122002812,6530281523898877011,2020-07-12T00:00:00.000,TASK9566,SUCCESS,False,2,FINALIZED,0,2020-07-17T00:00:00.000,LOC8498,user2530@dxlg.com,380.2,9.01,349.78,NONE,TAX001,30.42,19.01,3000,300,2020-07-12T02:00:00.000,system@dxlg.com,STANDARD,CUST33184,dxlg-us,f57e2b7b-a2e5-45bc-97f6-66749daae1d5,PKG63676,380.2,952ca7db-2224-4f30-a003-47a941e7fac5,"{""notes"": ""Standard invoice"", ""type"": ""retail""}",7015aa9f-eaa1-47d8-82c3-93e111ed2c24,2025-12-05,2025-12-05
