inc_id,scan_id,bmctotal,bodyfat,fitness,leanbodymass,leanmassarms,leanmasslegs,shoulderwidth,visceraladiposetissue,weight,neck,chest,underbust,overarm,bicepleft,bicepright,forearmleft,forearmright,wristleft,wristright,stomach,seat,thighleft,thighright,calfleft,calfright,waist,bodysurfacearea,pantwaist,backneck2waist,sleeveleft,sleeveright,acrossshoulder,crotchlength,inseam,chestcb,hipscb,outseamleft,outseamright,process_date,load_filename,load_timestamp,version,year,month
1794,5b974cb8-83e2-4c52-a9e1-77f0609f46ee,4970.72,52.21,12.32,184.06,14677.02,25587.23,24.33,3717.89,141.97,17.94,51.49,60.09,60.85,17.25,20.03,12.67,15.33,9.35,9.37,53.73,65.2,25.53,25.13,18.69,21.71,65.11,4192.4,52.54,21.23,36.19,34.99,20.49,41.2,31.21,56.48,56.29,36.07,37.24,25-08-2025,scanId-5b974cb8-83e2-4c52-a9e1-77f0609f46ee_2025_08_24_00_00_00.json-app-measures-version-5.0.0,30:42.5,5.0.0,2025,8
1795,229ed7f9-0ce0-4682-82a7-59481cb9e500,4829.99,34.69,8.75,217.2,14724.41,24237.17,24.29,2203.93,92.53,22.35,61.0,59.26,60.14,17.16,17.15,12.31,12.04,7.52,9.46,53.15,61.27,27.26,27.13,18.35,17.39,64.39,3944.39,68.01,18.43,36.83,35.56,20.12,34.18,28.22,48.63,63.06,39.14,37.99,23-09-2024,scanId-229ed7f9-0ce0-4682-82a7-59481cb9e500_2024_09_22_00_00_00.json-app-measures-version-5.0.0,11:46.5,5.0.0,2024,9
1796,426263a7-98c1-4d74-9beb-51728ff06b73,4436.09,42.42,12.81,234.96,10650.99,24972.97,20.04,1949.57,173.27,22.0,67.9,59.35,64.82,16.8,18.64,15.34,13.77,9.88,8.59,65.58,67.99,29.08,34.5,21.22,21.52,48.94,3677.18,64.65,19.82,34.27,35.73,20.61,42.79,28.02,62.72,52.57,38.3,39.35,30-05-2025,scanId-426263a7-98c1-4d74-9beb-51728ff06b73_2025_05_29_00_00_00.json-app-measures-version-5.0.0,53:27.3,5.0.0,2025,5
1797,5bf9f8a2-73d3-4964-be5d-091bef7dc83d,4668.85,26.03,7.09,196.09,14093.85,27682.99,21.55,2333.84,116.57,22.02,59.02,49.52,58.52,16.84,15.4,15.42,13.43,7.17,7.21,68.76,51.35,26.09,25.27,21.53,20.48,55.58,3733.54,65.87,21.64,34.2,33.06,22.96,34.87,30.73,61.81,61.36,41.53,40.39,23-03-2024,scanId-5bf9f8a2-73d3-4964-be5d-091bef7dc83d_2024_03_22_00_00_00.json-app-measures-version-5.0.0,23:34.9,5.0.0,2024,3
1798,24c3f5b6-27f1-49d5-a5bd-0f808bb6af4c,3760.45,55.8,11.35,237.91,9153.01,23504.7,19.75,1808.46,136.98,17.64,60.0,56.67,61.27,19.88,14.06,12.13,13.0,9.15,8.16,64.65,54.54,33.37,25.35,20.3,17.26,51.5,4317.58,56.78,21.74,33.54,36.56,23.68,35.46,35.1,65.36,51.05,39.99,41.98,10-01-2024,scanId-24c3f5b6-27f1-49d5-a5bd-0f808bb6af4c_2024_01_09_00_00_00.json-app-measures-version-5.0.0,56:37.1,5.0.0,2024,1
1799,3487079c-e648-4a8b-9a90-a770ba698197,3720.76,47.94,10.73,183.43,9345.29,32044.5,21.33,2540.25,125.19,21.16,59.05,49.27,53.13,14.12,18.07,13.96,14.02,7.25,8.42,57.63,61.38,28.9,34.27,20.99,16.82,51.14,3746.89,59.46,22.0,35.84,35.54,21.12,39.85,32.76,50.8,58.0,36.32,38.56,20-09-2024,scanId-3487079c-e648-4a8b-9a90-a770ba698197_2024_09_19_00_00_00.json-app-measures-version-5.0.0,24:44.6,5.0.0,2024,9
1800,437ec88b-e077-46c3-bec3-beadabd985e6,4239.27,33.8,9.05,215.97,12784.8,32150.92,22.04,2188.45,125.64,20.68,57.52,64.89,53.95,15.31,20.73,14.9,12.69,8.44,9.79,48.24,58.25,31.53,33.23,20.63,17.73,43.0,4342.57,64.86,21.87,33.1,36.38,20.59,42.5,31.62,50.16,66.32,36.65,41.28,16-07-2025,scanId-437ec88b-e077-46c3-bec3-beadabd985e6_2025_07_15_00_00_00.json-app-measures-version-5.0.0,19:18.5,5.0.0,2025,7
1801,660e67da-6754-45dd-ad3b-0a28cc938556,3798.51,49.36,6.9,192.25,12213.79,34798.29,20.2,3319.76,145.15,17.66,55.72,63.19,67.81,17.39,15.84,14.82,15.49,9.67,9.99,55.71,46.28,26.66,29.6,19.8,17.08,59.44,3971.84,49.42,20.81,34.26,36.03,23.2,38.61,35.73,49.59,59.64,40.96,37.24,29-05-2025,scanId-660e67da-6754-45dd-ad3b-0a28cc938556_2025_05_28_00_00_00.json-app-measures-version-5.0.0,59:59.6,5.0.0,2025,5
1802,4a15a530-a519-4293-ab01-9a860106aca9,4550.66,31.52,9.69,241.59,13331.65,20248.83,23.93,2727.02,173.27,19.13,54.74,49.27,52.93,17.36,14.8,15.63,14.88,7.81,7.43,61.41,46.78,28.57,33.41,20.19,20.17,56.98,4150.64,53.31,19.83,33.99,35.24,22.94,42.57,32.87,67.68,48.89,37.06,40.55,18-12-2024,scanId-4a15a530-a519-4293-ab01-9a860106aca9_2024_12_17_00_00_00.json-app-measures-version-5.0.0,43:41.4,5.0.0,2024,12
1803,408fae70-294c-4f71-87ed-83ac1356157f,4021.01,30.41,8.19,179.87,14512.97,26410.05,21.18,3814.65,157.4,17.77,62.17,65.61,62.09,17.11,19.95,13.2,15.26,9.91,7.58,64.51,45.07,29.77,35.93,18.9,17.33,61.12,3886.35,50.21,21.31,36.63,34.37,23.39,33.2,35.62,68.08,52.93,41.77,40.58,16-03-2025,scanId-408fae70-294c-4f71-87ed-83ac1356157f_2025_03_15_00_00_00.json-app-measures-version-5.0.0,10:22.6,5.0.0,2025,3
1804,77170b6f-3296-45cf-86f1-9d3297bbe928,3867.69,34.95,10.8,199.94,10467.18,31133.73,21.55,3333.7,137.89,17.75,65.5,54.95,55.78,19.98,17.12,13.45,13.44,7.42,9.21,58.31,61.44,33.11,30.3,17.5,16.78,47.59,3585.87,51.38,18.54,33.68,34.55,23.89,43.71,32.98,60.33,54.42,38.03,36.66,11-07-2024,scanId-77170b6f-3296-45cf-86f1-9d3297bbe928_2024_07_10_00_00_00.json-app-measures-version-5.0.0,45:59.8,5.0.0,2024,7
1805,ab2baae5-a345-42ca-9319-506c79c66b45,4546.81,55.0,9.78,182.74,12109.94,22799.1,21.27,1903.35,95.25,20.71,68.94,50.85,56.43,15.1,14.85,13.65,13.45,7.5,9.38,53.62,59.07,26.57,25.3,18.89,17.94,61.32,3668.97,52.22,19.23,36.18,36.46,21.71,37.54,30.48,50.7,49.86,38.68,37.74,13-02-2024,scanId-ab2baae5-a345-42ca-9319-506c79c66b45_2024_02_12_00_00_00.json-app-measures-version-5.0.0,19:22.6,5.0.0,2024,2
1806,875eb822-a664-470f-b832-a470b765876e,3898.14,25.66,11.4,150.28,10187.01,25610.56,21.06,2553.11,101.6,20.75,56.22,56.54,66.25,16.09,18.2,14.34,14.18,7.99,7.21,62.24,68.86,30.29,29.55,17.6,17.6,54.47,4004.09,51.91,19.31,34.87,34.95,22.42,33.45,35.59,56.13,56.24,36.14,37.97,06-01-2024,scanId-875eb822-a664-470f-b832-a470b765876e_2024_01_05_00_00_00.json-app-measures-version-5.0.0,47:25.6,5.0.0,2024,1
1807,959f76d0-8266-4276-8deb-147a4c48f7c3,4580.03,57.08,13.54,226.2,10455.88,26706.23,22.98,2056.42,115.21,20.73,65.78,52.74,60.91,15.78,18.33,13.74,14.5,7.56,8.6,62.74,58.51,25.19,31.35,17.67,18.99,42.63,4190.87,44.75,20.65,33.62,35.82,22.74,40.65,31.33,51.6,49.13,37.03,36.7,05-04-2024,scanId-959f76d0-8266-4276-8deb-147a4c48f7c3_2024_04_04_00_00_00.json-app-measures-version-5.0.0,22:46.1,5.0.0,2024,4
1808,efba5c65-4595-4b87-82cf-b2f9bec3fdb3,3588.28,31.84,12.99,180.17,13685.85,29774.19,19.01,2540.48,151.05,17.01,69.14,54.66,60.06,18.07,18.69,15.13,12.13,9.19,8.46,57.22,67.32,26.25,26.08,16.23,20.19,51.97,4484.17,63.19,19.81,34.01,36.04,23.27,36.64,30.42,64.2,66.67,38.74,38.88,10-02-2024,scanId-efba5c65-4595-4b87-82cf-b2f9bec3fdb3_2024_02_09_00_00_00.json-app-measures-version-5.0.0,31:10.7,5.0.0,2024,2
1809,4ef5d76b-2fbb-4c2e-a783-0c8f1def38df,4207.81,30.71,13.24,185.02,9843.47,26928.72,20.22,1506.62,171.46,20.67,57.97,61.07,68.17,15.77,19.28,12.31,13.41,7.24,9.86,59.27,53.64,30.83,33.77,21.78,19.78,51.98,4378.49,62.35,21.59,36.63,33.5,23.5,32.84,29.84,60.06,64.83,38.87,36.59,01-04-2024,scanId-4ef5d76b-2fbb-4c2e-a783-0c8f1def38df_2024_03_31_00_00_00.json-app-measures-version-5.0.0,59:50.5,5.0.0,2024,3
1810,ed7646b0-16f6-4ca7-a515-018128d9029f,3985.56,45.22,13.46,210.74,8321.34,31420.01,24.84,2062.42,146.96,18.26,50.31,55.65,54.89,14.82,18.02,13.14,15.35,7.69,9.28,49.43,52.77,33.84,25.03,20.58,17.76,66.39,4333.92,60.02,20.95,34.79,36.98,22.17,41.83,29.51,68.9,56.67,38.02,37.34,15-01-2024,scanId-ed7646b0-16f6-4ca7-a515-018128d9029f_2024_01_14_00_00_00.json-app-measures-version-5.0.0,11:58.8,5.0.0,2024,1
1811,e2d30cf1-ae57-437f-9155-afa3d175c716,4356.19,53.09,13.93,219.64,13072.97,22070.25,19.83,2204.3,128.82,22.18,55.19,55.1,52.62,19.53,16.21,12.99,12.32,7.99,8.39,68.54,47.46,25.1,26.43,16.79,19.55,66.03,4213.82,61.46,18.37,33.18,34.65,21.3,36.58,33.21,51.38,63.5,37.3,36.11,18-06-2024,scanId-e2d30cf1-ae57-437f-9155-afa3d175c716_2024_06_17_00_00_00.json-app-measures-version-5.0.0,41:35.6,5.0.0,2024,6
1812,38195129-dcdf-493a-a83f-3bb5bb4f0efe,4196.13,25.61,8.31,162.15,8625.96,30673.58,20.86,1827.39,152.41,18.75,58.07,60.47,63.55,16.87,19.26,12.09,13.76,7.99,7.46,45.36,61.61,25.06,33.42,19.41,19.53,67.15,3814.6,68.65,19.87,33.05,35.53,21.71,35.62,33.11,52.89,46.75,41.69,36.78,05-09-2025,scanId-38195129-dcdf-493a-a83f-3bb5bb4f0efe_2025_09_04_00_00_00.json-app-measures-version-5.0.0,50:23.5,5.0.0,2025,9
1813,bd834428-47ef-4eaf-825b-3bb6dc36baba,4481.95,45.41,10.62,173.11,12392.35,33047.75,20.14,1660.93,156.94,21.47,53.28,48.99,55.54,18.12,20.21,12.2,15.23,7.67,8.47,64.91,66.0,29.43,35.47,18.82,19.71,44.89,3888.78,66.86,20.07,36.07,35.55,23.9,39.2,31.68,64.71,46.31,40.45,39.88,22-12-2024,scanId-bd834428-47ef-4eaf-825b-3bb6dc36baba_2024_12_21_00_00_00.json-app-measures-version-5.0.0,17:42.4,5.0.0,2024,12
1814,df2ed845-5ec6-4e70-a4ab-c3ea7c17e960,3642.76,27.53,9.43,194.37,10915.59,20838.64,19.21,1741.98,169.64,19.08,58.44,64.15,52.39,18.07,16.4,15.4,14.05,7.36,9.59,53.14,46.18,31.7,34.77,18.54,17.14,55.1,3810.2,60.91,20.89,36.5,36.34,23.27,42.73,32.5,68.89,46.34,39.06,37.12,16-10-2025,scanId-df2ed845-5ec6-4e70-a4ab-c3ea7c17e960_2025_10_15_00_00_00.json-app-measures-version-5.0.0,16:45.5,5.0.0,2025,10
1815,1a2ce2d9-27e6-40b5-82b5-508a9d67e6ec,4865.36,26.83,5.78,219.66,13096.85,21802.67,24.85,3396.87,102.06,21.22,58.8,61.0,54.6,15.64,16.76,13.93,14.27,8.11,7.4,52.33,53.92,31.25,30.52,18.32,21.65,67.89,4352.68,62.84,19.15,35.44,35.22,21.08,37.72,30.55,63.58,56.13,41.86,38.84,05-04-2025,scanId-1a2ce2d9-27e6-40b5-82b5-508a9d67e6ec_2025_04_04_00_00_00.json-app-measures-version-5.0.0,32:28.8,5.0.0,2025,4
1816,64b8eb1a-ce96-4174-971f-ca24ffcb12fc,3508.31,50.52,14.48,174.43,8602.74,27594.57,19.87,3308.38,141.07,18.13,56.01,62.03,59.26,17.3,16.52,12.53,14.62,9.33,9.93,67.2,47.26,34.22,27.61,21.79,19.85,57.34,3881.91,69.16,18.58,34.49,36.7,22.91,44.41,29.17,56.57,49.59,38.38,40.28,18-06-2024,scanId-64b8eb1a-ce96-4174-971f-ca24ffcb12fc_2024_06_17_00_00_00.json-app-measures-version-5.0.0,42:37.7,5.0.0,2024,6
1817,60892c73-f197-453f-be98-fe5f02656a4d,4752.25,39.48,9.48,224.81,10770.86,21969.53,19.29,2671.14,107.05,18.98,65.81,62.84,63.89,17.16,16.97,13.65,15.11,7.62,7.95,61.46,63.16,29.21,29.41,17.47,19.87,57.24,3682.81,61.17,20.51,34.58,35.11,22.89,42.31,28.91,52.63,54.18,39.5,38.96,24-07-2025,scanId-60892c73-f197-453f-be98-fe5f02656a4d_2025_07_23_00_00_00.json-app-measures-version-5.0.0,45:25.1,5.0.0,2025,7
1818,29adf02b-cf5b-455c-9e26-5d22cb1628d5,3754.65,42.8,13.67,211.16,9835.54,30494.8,20.23,3935.15,172.36,21.04,59.26,54.01,56.19,20.96,20.27,12.06,14.36,8.2,9.87,61.26,58.23,29.57,30.47,19.14,19.45,53.54,3680.49,64.54,21.07,35.48,33.16,22.94,33.52,30.54,48.66,63.41,37.11,37.64,18-05-2024,scanId-29adf02b-cf5b-455c-9e26-5d22cb1628d5_2024_05_17_00_00_00.json-app-measures-version-5.0.0,23:26.6,5.0.0,2024,5
1819,0ebf6337-6ed7-4ec7-872e-431d77b77248,4282.58,52.84,10.66,163.21,14146.37,34096.51,19.06,3674.79,168.28,20.83,66.93,54.66,53.12,15.95,15.17,14.29,13.31,9.18,7.15,63.13,62.33,33.39,25.66,16.4,16.74,52.45,3819.48,52.9,19.94,35.61,35.26,21.94,33.7,31.63,57.83,63.57,39.87,38.48,05-08-2025,scanId-0ebf6337-6ed7-4ec7-872e-431d77b77248_2025_08_04_00_00_00.json-app-measures-version-5.0.0,13:52.9,5.0.0,2025,8
1820,deb11d6b-ee14-4b99-a914-d6aa2dbb6543,4414.09,53.97,11.92,191.38,14597.95,32438.73,24.97,2652.97,123.83,17.14,54.53,55.06,63.23,16.0,18.21,14.48,12.77,8.15,7.04,64.71,62.36,25.26,35.7,18.54,17.95,59.02,4382.96,60.32,21.55,34.16,34.72,22.48,41.1,29.4,64.3,58.64,38.5,38.46,11-02-2024,scanId-deb11d6b-ee14-4b99-a914-d6aa2dbb6543_2024_02_10_00_00_00.json-app-measures-version-5.0.0,56:20.8,5.0.0,2024,2
1821,b0a617b0-0a00-43be-a2b6-deb211fb3c93,4809.95,35.52,13.61,193.84,14479.51,33463.36,23.29,2320.38,127.91,17.77,50.5,51.79,60.97,15.02,17.94,15.95,15.13,7.52,7.51,48.27,56.68,29.31,26.5,17.72,21.41,60.88,3803.72,48.03,19.01,34.77,33.51,23.37,36.23,29.45,55.67,48.49,41.77,39.98,22-03-2024,scanId-b0a617b0-0a00-43be-a2b6-deb211fb3c93_2024_03_21_00_00_00.json-app-measures-version-5.0.0,24:28.1,5.0.0,2024,3
1822,3e12a3e8-bc98-4592-8dc7-0d56a823d989,3676.96,45.17,12.58,247.78,12173.19,33718.65,20.09,2532.52,109.32,18.86,67.37,58.54,56.9,20.22,18.45,13.41,14.76,9.13,9.15,63.9,69.08,26.27,26.51,21.36,20.53,59.43,3966.03,49.32,18.21,36.53,36.23,23.22,42.75,30.43,63.6,56.48,36.58,41.99,19-04-2024,scanId-3e12a3e8-bc98-4592-8dc7-0d56a823d989_2024_04_18_00_00_00.json-app-measures-version-5.0.0,13:53.3,5.0.0,2024,4
1823,a60aa910-b0b6-4265-8cf4-6cf7277e10cc,3936.31,59.2,11.39,225.88,8159.8,27879.76,20.08,2321.59,136.08,19.4,62.1,60.84,56.17,18.74,16.42,14.76,15.89,7.71,7.16,67.87,68.24,32.2,33.99,17.38,17.15,45.59,3690.99,65.91,21.42,34.21,35.59,22.25,40.4,28.6,60.84,60.6,40.4,41.12,11-09-2024,scanId-a60aa910-b0b6-4265-8cf4-6cf7277e10cc_2024_09_10_00_00_00.json-app-measures-version-5.0.0,19:27.5,5.0.0,2024,9
1824,294746e8-d5b6-4c0d-a9f1-9d0a914cc196,4714.31,53.17,8.21,207.34,13532.69,22927.4,20.07,1887.52,123.38,19.1,53.33,52.52,53.18,20.42,19.45,15.55,14.16,7.13,7.76,64.02,59.18,30.38,26.94,21.41,18.6,48.36,4323.07,65.13,21.42,33.08,36.24,23.9,38.47,29.38,59.28,50.1,40.2,39.33,12-04-2024,scanId-294746e8-d5b6-4c0d-a9f1-9d0a914cc196_2024_04_11_00_00_00.json-app-measures-version-5.0.0,16:28.9,5.0.0,2024,4
1825,92dd2ea5-7aa9-457b-9b0c-d567ee36fc90,3689.74,43.84,8.17,175.61,10639.87,26462.79,20.14,2285.22,155.58,22.91,61.83,50.83,52.33,18.94,18.73,13.94,15.83,9.98,7.54,45.06,55.74,25.13,30.62,20.49,17.5,50.34,4037.86,60.68,19.29,34.08,34.83,22.54,41.07,28.52,59.72,50.57,39.89,39.11,19-06-2025,scanId-92dd2ea5-7aa9-457b-9b0c-d567ee36fc90_2025_06_18_00_00_00.json-app-measures-version-5.0.0,14:18.7,5.0.0,2025,6
1826,35318dc4-7749-46a5-a828-59b64f71dd2b,4955.75,25.28,13.01,208.62,11016.85,30445.35,20.84,3655.26,162.39,18.43,64.18,62.96,68.42,15.29,20.65,14.49,15.26,9.78,7.96,58.58,48.43,32.77,30.82,18.68,20.85,60.72,4446.24,69.34,19.26,34.63,35.54,20.59,37.15,34.07,63.01,54.8,41.9,40.22,29-01-2024,scanId-35318dc4-7749-46a5-a828-59b64f71dd2b_2024_01_28_00_00_00.json-app-measures-version-5.0.0,38:38.6,5.0.0,2024,1
1827,833ead9e-1a13-4f07-8fbf-96bf7fc429d4,3748.52,50.89,14.03,199.81,9930.37,30479.64,21.57,3178.82,180.08,21.09,59.87,47.26,61.46,14.74,18.15,15.23,14.45,8.02,8.68,61.41,67.27,33.31,27.51,16.9,19.37,65.56,3685.22,45.08,18.38,33.25,34.27,20.8,41.16,35.96,61.3,53.33,38.8,39.32,05-02-2024,scanId-833ead9e-1a13-4f07-8fbf-96bf7fc429d4_2024_02_04_00_00_00.json-app-measures-version-5.0.0,59:28.2,5.0.0,2024,2
1828,d0e0595a-6f6e-487a-87fa-7dd730cfd250,4073.62,26.6,5.12,168.14,9769.92,29492.72,21.96,2588.23,180.08,22.18,48.81,67.15,66.44,20.18,20.46,12.01,12.71,9.07,7.65,46.99,60.8,32.82,32.97,16.3,20.71,46.86,4330.59,55.71,18.27,35.66,35.81,21.5,42.7,30.71,50.91,59.82,38.34,36.12,23-10-2025,scanId-d0e0595a-6f6e-487a-87fa-7dd730cfd250_2025_10_22_00_00_00.json-app-measures-version-5.0.0,14:25.4,5.0.0,2025,10
1829,7a03578c-9603-4602-b54a-e288a2f3e089,3959.46,53.16,10.39,159.21,12410.26,21117.82,19.18,3170.16,106.59,20.36,69.69,66.31,61.12,19.51,16.85,14.52,15.81,9.02,8.86,57.43,69.71,35.96,30.69,21.03,18.47,64.53,4322.86,50.39,21.32,36.4,35.29,22.79,42.56,33.27,58.37,47.22,37.61,36.42,24-11-2025,scanId-7a03578c-9603-4602-b54a-e288a2f3e089_2025_11_23_00_00_00.json-app-measures-version-5.0.0,23:41.1,5.0.0,2025,11
1830,99284dd8-c4ee-4391-9b3b-347657517d97,4135.26,52.43,7.43,184.47,14456.9,23199.41,25.0,2347.63,116.57,21.99,62.65,50.27,57.62,15.98,14.56,12.71,15.65,7.29,7.07,58.44,51.88,31.09,33.97,21.63,20.92,45.58,4104.72,59.35,18.63,34.84,34.34,22.23,33.73,30.89,66.1,47.43,37.33,39.68,10-11-2025,scanId-99284dd8-c4ee-4391-9b3b-347657517d97_2025_11_09_00_00_00.json-app-measures-version-5.0.0,10:50.9,5.0.0,2025,11
1831,ff227130-7e20-47fc-9d5e-904d6b3ffe0f,4999.98,43.83,9.81,165.06,9878.81,29451.84,24.11,1733.39,175.99,21.94,51.96,53.98,55.7,17.26,16.61,12.44,12.69,9.56,9.56,47.4,60.66,30.68,28.71,20.83,17.22,49.59,4246.24,50.42,19.69,34.69,33.84,23.83,39.5,31.01,69.68,59.55,37.46,37.82,09-10-2025,scanId-ff227130-7e20-47fc-9d5e-904d6b3ffe0f_2025_10_08_00_00_00.json-app-measures-version-5.0.0,16:36.3,5.0.0,2025,10
1832,91e5bec5-77b4-4d85-b762-c5f085034c97,4949.68,43.23,12.15,209.02,8466.61,23665.1,21.2,3581.03,156.49,22.31,60.5,53.1,53.08,16.9,18.19,13.9,12.35,8.99,9.34,58.43,61.06,25.02,25.58,20.67,18.95,43.18,3801.64,45.19,21.24,35.44,34.68,23.22,36.71,34.89,56.32,48.69,37.62,40.1,29-02-2024,scanId-91e5bec5-77b4-4d85-b762-c5f085034c97_2024_02_28_00_00_00.json-app-measures-version-5.0.0,14:42.8,5.0.0,2024,2
1833,c3db198a-3e8c-4f64-9b1b-15cdb0a26064,4989.1,28.19,8.7,195.16,10481.33,28348.33,19.45,2734.94,129.73,20.81,55.62,48.67,61.32,14.48,15.74,15.22,13.71,8.55,9.55,65.73,67.6,27.0,28.56,19.9,18.89,64.38,4478.13,60.97,21.14,34.74,33.81,23.47,33.05,35.42,48.11,56.38,39.33,37.1,13-06-2025,scanId-c3db198a-3e8c-4f64-9b1b-15cdb0a26064_2025_06_12_00_00_00.json-app-measures-version-5.0.0,12:30.1,5.0.0,2025,6
1834,07dff690-a596-4508-bbe6-f9546b6e0e80,3503.77,49.95,8.12,221.83,8675.33,31795.05,23.71,1986.85,159.66,20.77,51.19,61.67,59.87,16.15,16.71,15.06,13.86,8.75,7.59,54.3,45.68,35.86,32.68,18.54,17.35,46.86,4376.8,45.69,19.42,33.83,35.2,20.12,42.72,34.61,62.42,54.37,40.74,39.01,10-05-2025,scanId-07dff690-a596-4508-bbe6-f9546b6e0e80_2025_05_09_00_00_00.json-app-measures-version-5.0.0,23:31.6,5.0.0,2025,5
1835,efd9b526-f32d-444b-9f2b-42585adad18b,4341.28,53.18,13.38,232.33,11380.87,23259.92,22.98,2325.55,145.15,21.46,60.76,57.34,64.81,19.27,16.96,15.72,14.6,9.04,9.68,48.68,45.84,33.36,34.35,19.28,20.74,67.36,3720.17,51.08,19.14,33.83,33.58,22.99,42.47,35.92,55.3,47.47,39.16,36.69,21-07-2024,scanId-efd9b526-f32d-444b-9f2b-42585adad18b_2024_07_20_00_00_00.json-app-measures-version-5.0.0,38:28.5,5.0.0,2024,7
1836,9a254890-1f63-4092-a091-c243931cd31d,4781.69,35.93,6.15,161.11,9430.27,23769.03,22.16,2839.23,145.15,21.97,66.9,48.19,52.46,17.5,17.82,15.39,14.07,9.67,8.57,61.44,61.64,30.66,29.97,20.89,21.35,55.53,4290.15,55.85,19.43,36.83,35.44,22.79,36.77,34.28,49.97,63.04,40.02,37.06,23-09-2024,scanId-9a254890-1f63-4092-a091-c243931cd31d_2024_09_22_00_00_00.json-app-measures-version-5.0.0,23:26.2,5.0.0,2024,9
1837,90c63342-9a97-4334-a378-7e32e8800074,3533.54,50.92,7.33,158.67,10488.91,22867.41,22.46,3645.62,157.85,20.14,61.64,49.02,67.63,18.29,14.47,15.78,12.09,9.14,9.61,69.21,55.27,27.94,32.07,19.41,17.01,64.15,3952.94,59.87,18.7,35.28,34.3,20.68,39.34,31.8,54.07,52.24,39.61,41.75,03-12-2025,scanId-90c63342-9a97-4334-a378-7e32e8800074_2025_12_02_00_00_00.json-app-measures-version-5.0.0,43:27.1,5.0.0,2025,12
1838,f4315db9-82b7-48fe-93b3-c2cf6a308f8b,4140.55,36.21,9.55,242.22,11499.83,27181.26,24.9,3974.95,93.89,18.63,53.05,57.07,60.8,19.33,18.14,15.52,14.44,9.79,8.33,54.48,64.45,25.93,25.73,21.03,20.91,48.52,4459.99,56.18,21.12,35.11,34.48,22.37,34.13,32.36,66.87,54.34,41.08,41.58,29-07-2024,scanId-f4315db9-82b7-48fe-93b3-c2cf6a308f8b_2024_07_28_00_00_00.json-app-measures-version-5.0.0,58:25.9,5.0.0,2024,7
1839,4ab49e39-da05-449d-ad4b-6b7662f1164b,4565.38,44.3,13.45,164.09,8288.05,20284.07,23.47,2195.91,154.22,22.12,50.06,50.16,55.37,19.76,19.86,13.58,14.09,7.46,9.29,59.37,65.32,33.27,30.28,21.74,17.58,58.24,3696.14,58.28,20.17,33.87,34.81,20.42,43.29,35.57,61.67,52.33,36.37,38.73,13-09-2025,scanId-4ab49e39-da05-449d-ad4b-6b7662f1164b_2025_09_12_00_00_00.json-app-measures-version-5.0.0,24:18.9,5.0.0,2025,9
1840,b4d37cff-bf2c-43f5-a2f2-c5bae692f04a,3844.31,35.02,9.95,152.59,8279.82,20557.98,21.19,1518.34,165.11,19.56,50.57,53.41,66.21,17.92,14.66,15.45,13.77,7.34,9.91,50.59,68.11,33.95,33.35,20.78,21.62,52.09,4026.8,47.3,20.6,33.87,35.59,21.86,44.6,32.38,48.11,67.16,38.92,38.73,21-04-2024,scanId-b4d37cff-bf2c-43f5-a2f2-c5bae692f04a_2024_04_20_00_00_00.json-app-measures-version-5.0.0,51:49.3,5.0.0,2024,4
1841,c5b7baf9-9462-4f6d-bf0d-1b360a558ca4,3666.44,49.34,13.49,185.13,13792.14,24124.11,21.7,3708.64,180.53,19.6,55.1,65.42,56.86,18.07,18.42,15.96,13.9,7.26,7.22,58.94,51.83,33.69,29.5,18.45,18.74,65.64,3793.43,60.88,18.03,35.67,33.59,22.41,40.74,31.36,48.02,54.75,36.79,36.17,10-08-2025,scanId-c5b7baf9-9462-4f6d-bf0d-1b360a558ca4_2025_08_09_00_00_00.json-app-measures-version-5.0.0,55:30.2,5.0.0,2025,8
1842,814c5913-dc67-461b-845c-2a64c5fbe707,4171.09,56.58,11.13,210.51,12021.28,24015.83,22.69,3212.77,176.9,20.72,50.34,56.37,54.61,18.47,17.12,15.89,14.16,8.87,9.17,66.73,60.48,25.92,33.69,20.13,20.75,46.46,4004.46,47.56,18.53,36.91,35.43,21.69,43.64,31.59,52.58,59.54,40.17,39.72,11-07-2025,scanId-814c5913-dc67-461b-845c-2a64c5fbe707_2025_07_10_00_00_00.json-app-measures-version-5.0.0,16:27.8,5.0.0,2025,7
1843,fd2a7ea3-2d6c-46bf-93ac-237a609664a5,4056.56,55.91,9.49,215.5,8309.6,29515.21,19.55,1950.09,165.56,19.96,62.05,65.46,55.5,18.64,18.49,13.28,15.25,8.06,8.06,63.92,68.72,34.36,27.19,21.66,19.2,56.37,4302.39,46.51,19.01,35.72,33.69,21.66,37.93,28.19,50.37,48.1,36.53,38.6,25-10-2024,scanId-fd2a7ea3-2d6c-46bf-93ac-237a609664a5_2024_10_24_00_00_00.json-app-measures-version-5.0.0,23:43.7,5.0.0,2024,10
