orderlineid,orderid,itemid,cancelledtotaldiscounts,maxappeasementamount,orderlinesubtotal,orderlinetotal,quantity,refundprice,returnlinetotalwithoutfees,returnablelinetotal,returnablequantity,taxoverridevalue,taxableamount,totalcharges,totaldiscountonitem,totaldiscounts,totaltaxes,unitprice,messageid,maxfulfillmentstatusid,minfulfillmentstatusid,fulfillmentstatus,isonhold,isreturn,isevenexchange,iscancelled,parentorderlineid,parentorderid,createdtimestamp,orderline_pk
2,122002385,800456,0.0,23.08,747.0,747.0,3,0.0,0.0,747.0,0,2.85,747.0,14.23,0.0,0.0,59.76,249.0,982dd4ba-e8d9-4486-ac63-ba4cc830039e,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2024-11-08T00:00:00.000,6875028919626907877
3,122002385,775376,0.0,36.33,294.0,249.9,3,0.0,0.0,249.9,0,4.66,249.9,12.73,44.1,44.1,19.99,98.0,4dbf565b-0b95-47c6-874a-e2cf97bc5776,3000,3000,Fulfilled,False,False,True,False,NONE,NONE,2024-11-08T00:00:00.000,6237698545462449953
1,122002386,800456,0.0,12.14,249.0,199.2,1,0.0,0.0,199.2,0,0.11,199.2,10.71,49.8,49.8,15.94,249.0,cde6d0a9-d5a4-4705-9c2a-caa3c3a68059,3000,3000,Shipped,False,False,False,False,NONE,NONE,2023-08-06T00:00:00.000,6860581525160021543
2,122002386,900789,0.0,38.75,109.0,87.2,2,0.0,0.0,87.2,0,2.65,87.2,10.13,21.8,21.8,6.98,54.5,df943041-fdeb-42fd-86a6-6b35559c0ddf,3000,3000,Shipped,True,False,False,False,NONE,NONE,2023-08-06T00:00:00.000,6077560565627263354
1,122002387,901234,0.0,6.76,39.99,39.99,1,0.0,0.0,39.99,0,0.6,39.99,13.51,0.0,0.0,3.2,39.99,7d143933-c09d-4ed7-878b-b2cc464cbacd,3000,3000,Processing,True,False,False,False,NONE,NONE,2024-01-16T00:00:00.000,6411421559384083905
2,122002387,1009608,0.0,8.94,148.5,148.5,3,0.0,0.0,148.5,0,0.41,148.5,14.91,0.0,0.0,11.88,49.5,3a9f9372-bab7-4b01-b313-7ab7e39a41c3,3000,3000,Processing,True,False,False,False,NONE,NONE,2024-01-16T00:00:00.000,6309382007716792066
3,122002387,800123,0.0,34.17,178.0,178.0,2,0.0,0.0,178.0,0,3.1,178.0,8.77,0.0,0.0,14.24,89.0,b0fbf880-f269-4fc7-8efd-89e42c6cb83b,3000,3000,Processing,True,False,True,False,NONE,NONE,2024-01-16T00:00:00.000,6891439039365796911
1,122002388,1009608,0.0,22.94,99.0,89.1,2,0.0,0.0,89.1,0,4.05,89.1,9.84,9.9,9.9,7.13,49.5,1412d719-0186-48fe-88ed-6983185fb7dd,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-11-03T00:00:00.000,6933556737294997945
2,122002388,775376,0.0,29.1,196.0,196.0,2,0.0,0.0,196.0,0,2.55,196.0,11.59,0.0,0.0,15.68,98.0,abd0c32c-ec47-44d6-a2d1-3ae5cb47f866,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-11-03T00:00:00.000,6970113862227634849
3,122002388,901234,0.0,24.39,119.97,89.97,3,0.0,0.0,89.97,0,3.86,89.97,7.29,30.0,30.0,7.2,39.99,1cabba56-d567-48c0-aae7-168d0b72b26a,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-11-03T00:00:00.000,6662272340733593184
1,122002389,901234,0.0,24.28,119.97,119.97,3,0.0,0.0,119.97,0,1.66,119.97,12.46,0.0,0.0,9.6,39.99,7148ea05-cf48-476b-8e95-39da5858a918,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-11-18T00:00:00.000,6943903486796890887
2,122002389,1009608,0.0,29.93,99.0,74.24,2,0.0,0.0,74.24,0,1.46,74.24,13.79,24.76,24.76,5.94,49.5,cc95cfe9-4b2e-46ce-8079-5cd561649c11,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-11-18T00:00:00.000,6467020902457833380
3,122002389,775376,0.0,48.48,294.0,235.2,3,0.0,0.0,235.2,0,4.14,235.2,14.0,58.8,58.8,18.82,98.0,2cc99f74-b84e-4d1a-af45-ede2fbd469d7,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2022-11-18T00:00:00.000,6596857784824957441
1,122002390,1009608,0.0,42.26,49.5,39.6,1,0.0,0.0,39.6,0,4.24,39.6,5.27,9.9,9.9,3.17,49.5,1cb36e15-9d64-4df9-94fd-2ec5b87186d4,4000,4000,Fulfilled,False,False,False,False,353,NONE,2024-06-28T00:00:00.000,6041437787630576899
2,122002390,1222483,0.0,16.45,237.0,201.45,3,0.0,0.0,201.45,0,2.54,201.45,13.08,35.55,35.55,16.12,79.0,ecf3230d-efe3-4213-ace4-2acecb5aa45b,4000,4000,Fulfilled,True,False,False,False,NONE,NONE,2024-06-28T00:00:00.000,6214754712230228921
1,122002391,1222647,0.0,10.28,59.5,59.5,1,0.0,0.0,59.5,0,1.0,59.5,7.15,0.0,0.0,4.76,59.5,d0523567-c66b-4f7a-8763-8a1be4dccd55,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2020-11-02T00:00:00.000,6335342292873398213
2,122002391,676596,0.0,39.11,208.5,208.5,3,0.0,0.0,208.5,0,1.21,208.5,13.95,0.0,0.0,16.68,69.5,0ed28d3f-06d8-4fc6-90a4-f29c63a59a3b,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2020-11-02T00:00:00.000,6436870304834129382
1,122002392,902345,0.0,11.74,224.97,168.72,3,0.0,0.0,168.72,0,2.07,168.72,12.06,56.25,56.25,13.5,74.99,c3b02e5f-98b0-4ec9-a7f2-476bd9d83117,2000,2000,Processing,False,False,False,False,NONE,NONE,2022-09-16T00:00:00.000,6866276883296114439
1,122002393,800456,0.0,4.06,747.0,747.0,3,0.0,0.0,747.0,0,4.08,747.0,10.48,0.0,0.0,59.76,249.0,ad1f9033-a225-4798-acc7-b8ce38dc1116,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2021-07-30T00:00:00.000,6096167404235275130
2,122002393,900789,0.0,27.43,54.5,54.5,1,0.0,0.0,54.5,0,0.39,54.5,12.76,0.0,0.0,4.36,54.5,f105e37e-ac23-487e-a149-c6b7e861a92d,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2021-07-30T00:00:00.000,6415661627801502653
3,122002393,1222647,0.0,44.97,178.5,178.5,3,0.0,0.0,178.5,0,0.67,178.5,7.89,0.0,0.0,14.28,59.5,43738b9c-8779-492e-bbc5-a67732728019,5000,5000,Cancelled,True,False,False,False,NONE,NONE,2021-07-30T00:00:00.000,6794981833261705696
4,122002393,1009608,0.0,32.53,148.5,118.8,3,0.0,0.0,118.8,0,4.76,118.8,9.52,29.7,29.7,9.5,49.5,1f29a8f8-5e8e-4d13-92d2-6fa4c42dcfe5,5000,5000,Cancelled,False,False,False,False,NONE,NONE,2021-07-30T00:00:00.000,6686646288762330137
1,122002394,1222647,0.0,4.67,119.0,119.0,2,0.0,0.0,119.0,0,4.91,119.0,12.87,0.0,0.0,9.52,59.5,dbd3fca5-d13e-48c7-a133-5233f691356c,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2024-09-20T00:00:00.000,6890203096959539925
2,122002394,1009608,0.0,36.3,148.5,133.65,3,0.0,0.0,133.65,0,1.04,133.65,6.77,14.85,14.85,10.69,49.5,724ffa0d-a2c1-4887-88a1-5cc6983ee9b9,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2024-09-20T00:00:00.000,6760515294633362385
1,122002395,1009608,0.0,46.63,49.5,37.12,1,0.0,0.0,37.12,0,4.81,37.12,13.25,12.38,12.38,2.97,49.5,76e44904-f90e-46c1-875b-a8ddaca1f359,4000,4000,Cancelled,True,False,False,False,NONE,182848368,2025-05-25T00:00:00.000,6643452736732401612
2,122002395,800123,0.0,18.64,89.0,89.0,1,0.0,0.0,89.0,0,4.0,89.0,13.0,0.0,0.0,7.12,89.0,7d61d510-c0b6-4790-a480-0100a5ba5e0a,4000,4000,Cancelled,False,False,False,False,NONE,NONE,2025-05-25T00:00:00.000,6988816378809073926
3,122002395,775376,0.0,38.68,294.0,294.0,3,0.0,0.0,294.0,0,3.1,294.0,8.55,0.0,0.0,23.52,98.0,b4382a26-320f-48a1-b667-38604400be25,4000,4000,Cancelled,False,False,False,False,NONE,NONE,2025-05-25T00:00:00.000,6884099986523180770
4,122002395,1222483,0.0,48.61,158.0,118.5,2,0.0,0.0,118.5,0,0.14,118.5,14.88,39.5,39.5,9.48,79.0,f6544be3-c02c-4d67-8db3-d3218820480a,4000,4000,Cancelled,False,False,False,False,NONE,NONE,2025-05-25T00:00:00.000,6158619014796859000
1,122002396,676596,0.0,36.91,69.5,69.5,1,0.0,0.0,69.5,0,3.99,69.5,9.6,0.0,0.0,5.56,69.5,1e721f4c-7bff-4d4c-b2a9-ed7722d005f9,3000,3000,Processing,False,False,True,False,NONE,NONE,2025-02-03T00:00:00.000,6578021617758746646
2,122002396,676596,0.0,31.04,208.5,177.24,3,0.0,0.0,177.24,0,0.48,177.24,14.18,31.26,31.26,14.18,69.5,a760dd1a-01d2-4872-935e-eea730b8ffd3,3000,3000,Processing,True,False,False,False,NONE,NONE,2025-02-03T00:00:00.000,6201291128255590087
1,122002397,1222647,0.0,45.25,178.5,160.65,3,0.0,0.0,160.65,0,4.19,160.65,12.87,17.85,17.85,12.85,59.5,e44eb52d-2494-487b-9aa9-342bf4da954f,3000,3000,Shipped,True,False,False,False,NONE,NONE,2022-01-19T00:00:00.000,6010655572062870730
2,122002397,902345,0.0,6.98,149.98,149.98,2,0.0,0.0,149.98,0,0.74,149.98,8.26,0.0,0.0,12.0,74.99,043d5570-6880-473e-be81-bb58921cd624,3000,3000,Shipped,False,False,False,False,NONE,NONE,2022-01-19T00:00:00.000,6473131726847728800
1,122002398,676596,0.0,36.22,208.5,208.5,3,0.0,0.0,208.5,0,2.76,208.5,6.95,0.0,0.0,16.68,69.5,3f200359-fac0-4b09-ab85-77e7eedb8225,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-06-22T00:00:00.000,6362908359819152579
2,122002398,676596,0.0,12.59,139.0,139.0,2,0.0,0.0,139.0,0,4.58,139.0,6.68,0.0,0.0,11.12,69.5,880c8a8f-b802-49ec-8787-be377d7ff46e,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-06-22T00:00:00.000,6073971878793613901
3,122002398,775376,0.0,3.51,294.0,294.0,3,0.0,0.0,294.0,0,4.09,294.0,7.35,0.0,0.0,23.52,98.0,ab955d79-1f4b-4c01-bad2-45ddd3f7b672,3000,3000,Fulfilled,True,False,False,False,NONE,176301170,2021-06-22T00:00:00.000,6221205098862211962
1,122002399,1222483,0.0,25.83,237.0,213.3,3,0.0,0.0,213.3,0,4.07,213.3,12.13,23.7,23.7,17.06,79.0,fbe5e099-3671-4fb3-8367-a26a504185e7,3000,3000,Fulfilled,False,False,False,False,NONE,129060174,2021-10-15T00:00:00.000,6341505742212411049
2,122002399,1222647,0.0,14.48,178.5,178.5,3,0.0,0.0,178.5,0,1.71,178.5,12.06,0.0,0.0,14.28,59.5,0ebf3e38-6aa3-40b6-87f0-35e7c12387c6,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-10-15T00:00:00.000,6595878300498558908
3,122002399,900789,0.0,11.81,163.5,130.8,3,0.0,0.0,130.8,0,4.08,130.8,14.65,32.7,32.7,10.46,54.5,97aadbb5-3114-4b32-b4e7-e0c9e1c77df8,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-10-15T00:00:00.000,6610274423283230895
1,122002400,800123,0.0,19.05,89.0,66.75,1,0.0,0.0,66.75,0,1.86,66.75,13.33,22.25,22.25,5.34,89.0,2196229b-ee0f-4847-99e0-2d9ba0c019f8,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2020-08-09T00:00:00.000,6941605379345599775
2,122002400,800123,0.0,13.39,89.0,66.75,1,0.0,0.0,66.75,0,1.02,66.75,7.99,22.25,22.25,5.34,89.0,e521813d-fc64-4fe2-8cb5-4dd9425a27bc,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2020-08-09T00:00:00.000,6215161652035200130
3,122002400,676596,0.0,29.9,139.0,104.24,2,0.0,0.0,104.24,0,1.88,104.24,6.63,34.76,34.76,8.34,69.5,8a0f735f-e24f-444a-8205-be75fed934b7,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2020-08-09T00:00:00.000,6447482306793945021
1,122002401,1222647,0.0,43.03,178.5,133.86,3,0.0,0.0,133.86,0,0.92,133.86,14.19,44.64,44.64,10.71,59.5,2b8b0e71-494c-4b54-9bcb-c775d4b689fc,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2021-01-29T00:00:00.000,6016647805186792735
2,122002401,1009608,0.0,33.62,49.5,37.12,1,0.0,0.0,37.12,0,4.38,37.12,8.91,12.38,12.38,2.97,49.5,5d5a2b3c-0275-4e3e-b674-b1201db8b424,3000,3000,Cancelled,False,False,False,False,NONE,NONE,2021-01-29T00:00:00.000,6341461692426132246
1,122002402,1222647,0.0,12.6,178.5,160.65,3,0.0,0.0,160.65,0,3.13,160.65,5.38,17.85,17.85,12.85,59.5,a50afa1e-edc6-439d-97df-03876f6cab1e,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2022-11-19T00:00:00.000,6436160080535511182
2,122002402,1222647,0.0,0.52,178.5,160.65,3,0.0,0.0,160.65,0,3.36,160.65,11.28,17.85,17.85,12.85,59.5,9a912180-b4d3-4310-b3b8-bbfb32a0407c,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-11-19T00:00:00.000,6430824130172981420
1,122002403,676596,0.0,30.61,69.5,69.5,1,0.0,0.0,69.5,0,2.13,69.5,6.83,0.0,0.0,5.56,69.5,657e964a-4b3e-449d-bc30-526b80c3b981,2000,2000,Cancelled,True,False,False,False,58,NONE,2022-01-06T00:00:00.000,6014287677343407188
2,122002403,1222647,0.0,47.11,119.0,119.0,2,0.0,0.0,119.0,0,2.68,119.0,10.17,0.0,0.0,9.52,59.5,7ff9044b-7e98-487b-9c98-3f38abd7a029,2000,2000,Cancelled,True,False,False,False,NONE,NONE,2022-01-06T00:00:00.000,6076086360272129748
1,122002404,800456,0.0,49.56,747.0,560.25,3,0.0,0.0,560.25,0,0.16,560.25,10.38,186.75,186.75,44.82,249.0,47f8d10e-9bc6-46b1-aaa0-113ff3a47520,3000,3000,Shipped,True,False,False,False,NONE,NONE,2021-07-22T00:00:00.000,6660492334887117093
1,122002405,1222647,0.0,41.55,119.0,101.16,2,0.0,0.0,101.16,0,0.06,101.16,5.05,17.84,17.84,8.09,59.5,22dca2f3-a496-4032-9874-c2feb1044f7c,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-01-02T00:00:00.000,6114089179572651487
2,122002405,1222483,0.0,21.13,158.0,134.3,2,0.0,0.0,134.3,0,0.69,134.3,11.7,23.7,23.7,10.74,79.0,5adcd00d-9364-4830-9ee6-da49c074c210,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-01-02T00:00:00.000,6140774220644888520
3,122002405,676596,0.0,22.27,69.5,62.55,1,0.0,0.0,62.55,0,2.46,62.55,12.97,6.95,6.95,5.0,69.5,b7268fa5-36ef-4305-99ac-84815ba80a96,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2025-01-02T00:00:00.000,6870096813550345068
4,122002405,676596,0.0,49.64,208.5,208.5,3,0.0,0.0,208.5,0,3.66,208.5,10.84,0.0,0.0,16.68,69.5,02f4dbd2-d298-4800-b33e-5875e2aedc80,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2025-01-02T00:00:00.000,6831413870120868310
1,122002406,1222483,0.0,16.96,158.0,118.5,2,0.0,0.0,118.5,0,2.46,118.5,11.47,39.5,39.5,9.48,79.0,75339321-8da5-45fb-b8de-ca889ac28105,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-09-19T00:00:00.000,6440989023547646386
2,122002406,901234,0.0,37.29,79.98,59.98,2,0.0,0.0,59.98,0,1.83,59.98,5.95,20.0,20.0,4.8,39.99,231f6aa7-e6e1-4c57-b450-79187cbe636d,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2022-09-19T00:00:00.000,6389374689084674548
1,122002407,800123,0.0,31.4,178.0,178.0,2,0.0,0.0,178.0,0,0.42,178.0,5.89,0.0,0.0,14.24,89.0,23467c05-7b7c-45b0-a311-168f83e6b550,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-08-25T00:00:00.000,6299897745347587213
2,122002407,1009608,0.0,8.64,49.5,44.55,1,0.0,0.0,44.55,0,2.95,44.55,12.0,4.95,4.95,3.56,49.5,24db3679-7713-411a-b296-8201b545b7f3,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2023-08-25T00:00:00.000,6725384600129542525
3,122002407,1222483,0.0,29.84,158.0,142.2,2,0.0,0.0,142.2,0,1.22,142.2,6.47,15.8,15.8,11.38,79.0,001088ed-36f0-4910-9dce-f10421cd402a,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2023-08-25T00:00:00.000,6777749467963713140
4,122002407,800456,0.0,44.33,498.0,498.0,2,0.0,0.0,498.0,0,0.01,498.0,7.52,0.0,0.0,39.84,249.0,4082c9be-cc2b-49da-bd13-ca5665316205,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2023-08-25T00:00:00.000,6206946116359595613
1,122002408,1222483,0.0,34.78,158.0,158.0,2,0.0,0.0,158.0,0,4.16,158.0,12.3,0.0,0.0,12.64,79.0,e592c30a-f8d0-4612-97c2-cb3ec1b0e457,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-09-09T00:00:00.000,6126829115916020324
2,122002408,1222483,0.0,28.67,158.0,158.0,2,0.0,0.0,158.0,0,3.1,158.0,8.99,0.0,0.0,12.64,79.0,21aec2ca-3043-4a2b-bd8f-a5c64b2105c6,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-09-09T00:00:00.000,6351502349495370954
3,122002408,902345,0.0,28.99,224.97,224.97,3,0.0,0.0,224.97,0,4.06,224.97,9.79,0.0,0.0,18.0,74.99,3d02c6e6-0030-4138-864b-4c8a3b8be5b0,3000,3000,Pending,False,False,False,False,NONE,NONE,2024-09-09T00:00:00.000,6106737358547856713
4,122002408,800123,0.0,39.74,89.0,89.0,1,0.0,0.0,89.0,0,0.58,89.0,14.06,0.0,0.0,7.12,89.0,6aa8e8b1-ab15-48c7-9a41-3bae8bccff58,3000,3000,Pending,True,False,False,False,NONE,NONE,2024-09-09T00:00:00.000,6430971916659246495
1,122002409,900789,0.0,37.58,163.5,163.5,3,0.0,0.0,163.5,0,1.9,163.5,10.6,0.0,0.0,13.08,54.5,bd118014-279c-4cc7-8c8c-41e9b2df28c7,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-10-05T00:00:00.000,6121609807292963650
2,122002409,900789,0.0,30.99,163.5,122.64,3,0.0,0.0,122.64,0,2.21,122.64,11.43,40.86,40.86,9.81,54.5,6c9263dd-b333-41f8-8da3-5665798cff0b,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-10-05T00:00:00.000,6561114105351952362
3,122002409,1222647,0.0,39.41,119.0,119.0,2,0.0,0.0,119.0,0,0.09,119.0,6.52,0.0,0.0,9.52,59.5,afff60af-5547-450f-b67f-e00e80b5d096,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2021-10-05T00:00:00.000,6688788867796901020
4,122002409,676596,0.0,36.07,208.5,187.65,3,0.0,0.0,187.65,0,3.07,187.65,6.42,20.85,20.85,15.01,69.5,6d8c5f5a-4081-4e03-bab0-e1bef9b1e4c6,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2021-10-05T00:00:00.000,6884246490510697337
1,122002410,1009608,0.0,26.26,49.5,49.5,1,0.0,0.0,49.5,0,1.47,49.5,5.74,0.0,0.0,3.96,49.5,2afd9731-540b-4f3f-a70b-c2e76025eccf,3000,3000,Shipped,True,False,False,False,NONE,NONE,2020-02-28T00:00:00.000,6112377723301313224
2,122002410,1222483,0.0,14.01,237.0,237.0,3,0.0,0.0,237.0,0,1.15,237.0,7.3,0.0,0.0,18.96,79.0,22e8e299-24c9-42f7-83ef-a68f2bee2062,3000,3000,Shipped,False,False,False,False,NONE,NONE,2020-02-28T00:00:00.000,6664210490283175116
1,122002411,900789,0.0,19.98,54.5,40.88,1,0.0,0.0,40.88,0,4.02,40.88,12.42,13.62,13.62,3.27,54.5,31ae5f56-1779-4a68-bab1-3e8eeb652001,3000,3000,Processing,False,False,False,False,NONE,NONE,2024-02-23T00:00:00.000,6571914889819088356
2,122002411,775376,0.0,47.58,196.0,176.4,2,0.0,0.0,176.4,0,2.2,176.4,13.45,19.6,19.6,14.11,98.0,10b6a4cc-b0dc-45d1-9fa4-a2cff0228ee9,3000,3000,Processing,True,False,False,False,NONE,NONE,2024-02-23T00:00:00.000,6389988116813407449
1,122002412,1009608,0.0,23.93,49.5,49.5,1,0.0,0.0,49.5,0,3.34,49.5,12.91,0.0,0.0,3.96,49.5,5b2f4889-f8d9-455c-ac78-05bdfd40778d,2000,2000,Fulfilled,False,False,False,False,NONE,NONE,2022-01-22T00:00:00.000,6758947341727067341
2,122002412,901234,0.0,30.25,39.99,39.99,1,0.0,0.0,39.99,0,1.29,39.99,10.57,0.0,0.0,3.2,39.99,9698f2a3-8511-4418-bf2a-65e8cbbed390,2000,2000,Fulfilled,False,False,False,False,NONE,174652523,2022-01-22T00:00:00.000,6838519599697436155
3,122002412,800123,0.0,40.14,89.0,89.0,1,0.0,0.0,89.0,0,2.58,89.0,10.53,0.0,0.0,7.12,89.0,8acb0300-bd4c-4386-b535-3174cef0e2df,2000,2000,Fulfilled,True,False,False,False,NONE,NONE,2022-01-22T00:00:00.000,6576706403832137365
1,122002413,775376,0.0,38.71,98.0,88.2,1,0.0,0.0,88.2,0,2.6,88.2,12.45,9.8,9.8,7.06,98.0,ba025ffe-4bf3-4321-81a2-ab402b7037f9,3000,3000,Pending,False,False,False,False,NONE,NONE,2025-07-20T00:00:00.000,6814847636748530284
1,122002414,775376,0.0,31.14,98.0,88.2,1,0.0,0.0,88.2,0,4.83,88.2,9.58,9.8,9.8,7.06,98.0,6795bb25-dd50-4589-b50f-1039bca03b61,5000,5000,Fulfilled,False,False,False,False,757,NONE,2024-08-13T00:00:00.000,6656888649654087152
2,122002414,1009608,0.0,26.13,148.5,133.65,3,0.0,0.0,133.65,0,3.37,133.65,7.23,14.85,14.85,10.69,49.5,79a7866f-ce19-48c5-bb01-64e71acc5072,5000,5000,Fulfilled,True,False,False,False,NONE,NONE,2024-08-13T00:00:00.000,6045607642380474045
3,122002414,800123,0.0,15.47,89.0,89.0,1,0.0,0.0,89.0,0,1.91,89.0,5.09,0.0,0.0,7.12,89.0,32071e55-8a61-4b06-bf02-a8c77eeca576,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2024-08-13T00:00:00.000,6364516114380173314
1,122002415,902345,0.0,39.09,149.98,119.98,2,0.0,0.0,119.98,0,3.81,119.98,5.97,30.0,30.0,9.6,74.99,82991b1b-5cd4-455d-8111-1c1048d0db21,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2020-02-05T00:00:00.000,6933877625794736927
2,122002415,900789,0.0,26.75,54.5,54.5,1,0.0,0.0,54.5,0,4.38,54.5,13.8,0.0,0.0,4.36,54.5,faf60ad2-b74c-40c6-8bf1-ccce404acaec,3000,3000,Fulfilled,False,False,True,False,NONE,NONE,2020-02-05T00:00:00.000,6309025275868726975
3,122002415,800123,0.0,20.07,267.0,240.3,3,0.0,0.0,240.3,0,4.65,240.3,14.3,26.7,26.7,19.22,89.0,93ad64d7-2bc3-4cbe-a9b8-763a951e0580,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2020-02-05T00:00:00.000,6703185655363212494
1,122002416,900789,0.0,3.44,54.5,54.5,1,0.0,0.0,54.5,0,2.4,54.5,9.73,0.0,0.0,4.36,54.5,9f209304-b01a-4d90-8a60-a97cc827bca1,3000,3000,Fulfilled,True,False,False,False,612,NONE,2024-06-12T00:00:00.000,6875097121669786527
2,122002416,900789,0.0,6.16,163.5,147.15,3,0.0,0.0,147.15,0,4.07,147.15,14.2,16.35,16.35,11.77,54.5,22460ef3-8426-4c26-99ff-cfa46fc5abaa,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2024-06-12T00:00:00.000,6343376351191199813
3,122002416,800123,0.0,22.18,178.0,160.2,2,0.0,0.0,160.2,0,1.9,160.2,7.75,17.8,17.8,12.82,89.0,2d209f53-54da-4a97-8df1-ba0c83787043,3000,3000,Fulfilled,False,False,False,False,NONE,NONE,2024-06-12T00:00:00.000,6669144374300585738
4,122002416,800123,0.0,38.42,267.0,240.3,3,0.0,0.0,240.3,0,4.77,240.3,9.47,26.7,26.7,19.22,89.0,b43040bc-e6c6-4556-ae9e-e14d73a4df97,3000,3000,Fulfilled,True,False,False,False,NONE,NONE,2024-06-12T00:00:00.000,6786515375052763858
1,122002417,800123,0.0,30.0,89.0,66.75,1,0.0,0.0,66.75,0,4.31,66.75,13.64,22.25,22.25,5.34,89.0,187d5a53-97ed-4c19-adad-31c3ac40396a,4000,4000,Fulfilled,True,False,False,False,NONE,167320185,2021-09-27T00:00:00.000,6853653220211168731
2,122002417,1222647,0.0,12.95,178.5,160.65,3,0.0,0.0,160.65,0,1.67,160.65,6.95,17.85,17.85,12.85,59.5,24fcf44f-17e4-4c4d-9865-a536937953a3,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2021-09-27T00:00:00.000,6475223329717451718
3,122002417,1222647,0.0,29.33,178.5,133.86,3,0.0,0.0,133.86,0,2.42,133.86,7.08,44.64,44.64,10.71,59.5,79b3e25f-181e-4d94-9aa7-717ce813355d,4000,4000,Fulfilled,False,False,False,False,140,NONE,2021-09-27T00:00:00.000,6350472588851563955
4,122002417,1222483,0.0,30.88,79.0,59.25,1,0.0,0.0,59.25,0,3.72,59.25,5.16,19.75,19.75,4.74,79.0,98e2a671-f229-47ff-8923-92195b4f8485,4000,4000,Fulfilled,False,False,False,False,NONE,NONE,2021-09-27T00:00:00.000,6973422032342842408
1,122002418,676596,0.0,16.02,208.5,156.36,3,0.0,0.0,156.36,0,1.02,156.36,11.96,52.14,52.14,12.51,69.5,95cf0799-412e-4bf8-bb2b-773413ff2e98,5000,5000,Pending,False,False,False,False,NONE,NONE,2024-02-21T00:00:00.000,6699242978183189381
1,122002419,676596,0.0,27.61,139.0,125.1,2,0.0,0.0,125.1,0,1.22,125.1,14.32,13.9,13.9,10.01,69.5,825e81d2-1916-47c5-9d0a-fc7bc673eb87,3000,3000,Fulfilled,True,False,False,False,NONE,134461896,2025-03-31T00:00:00.000,6538595425561964382
1,122002420,1009608,0.0,0.01,49.5,49.5,1,0.0,0.0,49.5,0,3.8,49.5,9.23,0.0,0.0,3.96,49.5,594802c3-9ed8-43b0-b70e-335552f7c688,5000,5000,Fulfilled,False,False,False,False,NONE,103271847,2024-03-25T00:00:00.000,6011937114997309637
2,122002420,900789,0.0,37.25,163.5,163.5,3,0.0,0.0,163.5,0,1.7,163.5,14.16,0.0,0.0,13.08,54.5,accbf4ab-31ba-4899-a338-f2aa2d825a2b,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2024-03-25T00:00:00.000,6903995224103274491
3,122002420,676596,0.0,42.72,208.5,156.36,3,0.0,0.0,156.36,0,3.51,156.36,14.2,52.14,52.14,12.51,69.5,d92851dc-7127-4448-855c-b4f278ea01a3,5000,5000,Fulfilled,False,False,False,False,NONE,NONE,2024-03-25T00:00:00.000,6298184401108026079
